,0.0,0.0.1,0.1,0.1.1,0.2,0.2.1,0.30000000000000004,0.30000000000000004.1,0.4,0.4.1,0.5,0.5.1,0.6000000000000001,0.6000000000000001.1,0.7000000000000001,0.7000000000000001.1,0.8,0.8.1,0.9,0.9.1,1.0,1.0.1
gene_3_13,8.309959397692698,8.22959970031309,8.26858763226766,8.249294287510965,8.101154454829288,8.00978930303215,8.141003384888117,8.06040498593082,8.16944830854294,7.9676290041305,7.809926359255222,7.798790596241629,7.798790596241629,7.761084918201302,7.7034129062950685,7.466807541386471,7.784115541220713,7.838281036786044,7.861627682850977,7.645956963314272,7.673204048778304,7.621961664345217
gene_3_14,7.788655211210515,7.764575419643196,7.7278711125187245,7.963872621628188,8.067178886362756,7.8132417137298065,8.005296530857791,7.709586930862285,7.828561731524269,7.903658744076906,8.101968089074791,7.9666913044256855,8.10683526935026,8.06040498593082,7.881337653733721,7.8915488679534604,8.007994751037092,8.020485784474328,7.809926359255222,7.881337653733721,7.880310450532421,7.880310450532421
gene_3_15,9.158273440411516,8.948445129329182,9.249928601014513,9.324363080188002,9.863103471881773,9.28391638471485,10.047984786837468,10.143258206838972,9.867778012269241,9.37149027795453,9.98119015374113,9.933146044806858,9.937019640884396,9.695478471013487,9.498574656891059,9.045744324465177,9.505990082769726,8.710248241706172,9.040022898301252,8.718766852405865,8.484748274338576,8.004395413063007
gene_3_16,9.415570728823559,9.403507680433089,9.445368105587477,9.789929865861762,9.831685119771857,9.728458347594726,9.27523863945313,8.944110054863753,9.823136627853065,9.669889626602,9.365511879713642,9.51718798341455,9.571618170041559,9.419422957227448,9.570411313973672,9.469470532628163,9.292746660009982,9.927009859658911,9.364011364542451,9.227151502233163,9.677931788094785,9.411498751449095
gene_3_17,8.16717352601114,8.11649522312244,8.209486826349949,8.4248021228973,7.913633346218561,8.105215653725885,7.9666913044256855,8.258990090784325,7.5402279070640015,7.617902666094816,7.523898106562157,7.8339736554901345,6.780402535246484,7.754065081333701,7.491918788656136,7.6744821788780655,7.716943018787303,7.3134909366392975,7.322794788479757,7.054937817795034,7.593176409054666,7.399245597352501
gene_3_18,7.93230044424776,7.263580064129502,7.481014455443907,7.9834294641942165,8.291498846465856,7.554832725662248,7.602869035305248,7.591783614383338,7.531355667354375,7.332008125339726,7.871015137151846,8.002590601087457,7.732687857434431,7.1051773609865165,7.677033275710428,8.345834793232823,7.431154974751449,7.7942993669080485,7.998970625608843,7.357338585725598,7.887477584852264,7.432804998781918
gene_3_19,8.875146836503912,8.675830009377526,7.6233108069409115,8.0578522293102,7.673204048778304,7.751713524680838,6.978202687828593,7.445902706429193,7.247678224038612,6.773813296653987,7.275333633000731,7.204619246644832,7.608363462380604,7.275333633000731,7.43773789147888,7.432804998781918,8.246505727005651,8.024024598050243,9.15853998753631,8.935717182674674,10.038350481483857,9.955234628839499
gene_3_20,7.904660945190577,7.8010282487995,7.537279719708748,7.830730213783446,7.449149023777965,7.6538221652589336,7.694701087131179,7.678306251699106,7.846837467227118,7.6909427768594085,7.624658030272629,7.975097363459622,7.292694918411077,7.8021450955114435,8.00978930303215,7.581976271657004,7.5011664576658275,7.8339736554901345,7.776118375969233,7.7726702377397645,7.999876917542772,7.562051532331004
gene_3_21,8.213109882024098,8.58558847766129,7.677033275710428,8.382821986854147,8.73014676151245,7.968565776290436,8.821533048096315,8.525653837003443,8.171717640087428,8.271312016304368,8.370652727319873,7.4996314369336,7.825299669605157,7.442645222739633,7.510324696338599,7.511842495847411,7.759918552946014,7.825299669605157,8.006196792034448,7.675758586309642,8.24720363729309,7.976026780801868
gene_3_22,7.851086865625144,7.819837805365308,8.258990090784325,8.0822452981935,8.15494819913517,7.97695528690425,8.236680591195938,8.182236540560373,7.9106519811276,8.425380302418676,8.62759115260641,8.374319952555934,7.878252695577377,7.827475625545695,8.28078611010569,8.161844354010562,7.9666913044256855,7.971370545805699,8.417836294526746,7.961988828184075,8.020485784474328,7.946782042328569
gene_3_23,7.1528854405082285,7.450768018946635,7.678306251699106,7.064714987037027,8.375539212012939,7.9126406003473235,8.266539188563803,8.329986683973962,8.734327080597637,8.932677447383004,8.930984480096063,9.177014288144981,9.237260600241203,9.641511883728969,9.460019360876354,8.993914616597568,9.642631501319581,9.677469668963345,10.13938736555811,10.125377462848054,9.498574656891059,9.889456788347877
gene_3_24,9.184563587767991,8.790599965350339,8.815043778899728,8.948112365676051,9.3067516282637,8.97339905317073,9.094598956477519,8.95375350712155,8.634104924627959,8.992962812952737,9.03457052805154,8.846684025150182,9.24871786105341,9.062704086885203,9.161201340719183,8.94577974042964,9.131506837021293,8.92486461569547,9.078205758860731,8.832125263788928,8.87586552120518,9.12130569942444
gene_3_25,7.697198366709954,7.776118375969233,7.1834058615226635,7.85637193962382,7.490368692783433,7.941979406243873,7.96575267533735,7.233541651846725,7.867896313582922,7.322794788479757,7.865811377024159,7.918581525256718,7.196190827883285,7.842568915428456,8.121288499183917,7.920553580371312,8.425958129165318,8.152638276173708,7.855317281741298,8.299454615289806,8.28615762594944,8.69341326432264
gene_3_26,7.643320646134021,7.923503984608168,7.513357866674329,6.945678677401806,7.634035309336197,7.523898106562157,7.576326135706175,8.047571830592961,7.249680617727121,7.659029576261979,7.721815524197224,7.805487754625809,7.87928213195526,8.135524460332093,7.688428924922923,7.756410813317903,7.988026927989863,7.923503984608168,7.709586930862285,7.39582331096346,7.998970625608843,7.465215758607651
gene_3_27,9.96506571841117,10.020500437804179,9.347783425696951,9.779888584464864,9.253310461243004,9.257160714152182,8.64516820316167,8.638730340662677,8.72384147942685,8.119693434604079,8.11569397979004,7.839354827911995,7.952513240033755,7.884412595213131,7.541698566124822,7.534322325699409,6.8500105883377085,6.996671670915899,6.4818270793649475,6.530077421858825,6.131975662980667,6.170258106816594
gene_3_28,7.908659177312347,7.926445225593046,8.025789058277963,8.185220605117733,8.021371728360718,7.74224846814521,7.876190459680344,7.8823637439761525,7.988943748529681,8.20584985666467,8.123676070071319,8.237385777076229,7.792045739626108,7.9429418838747425,7.858477738355894,8.257611038798975,8.101968089074791,7.78183751955651,7.830730213783446,8.123676070071319,8.182983438667662,8.126850163241048
gene_3_29,8.245108361562695,7.8132417137298065,7.8823637439761525,8.291498846465856,7.875157655271741,7.93132708499389,8.371264918540184,8.335086991664818,8.473827930056496,8.204391148877674,8.44652851634966,8.428841986307923,8.379187600107109,8.017822969135812,8.54316853915265,8.123676070071319,8.639652719095114,8.545207957427232,8.382821986854147,8.269269463388296,8.236680591195938,7.934244166619301
gene_3_30,8.26858763226766,8.550287371032486,8.238090438244406,8.50674886199726,8.295485085179774,8.599156112766089,8.360803461191466,8.695588393043927,8.261742184855851,8.473278593303412,8.599637094494708,8.400787604873722,8.133953213593788,8.343316850429591,8.41081884937892,8.425958129165318,8.282804000591815,8.518870493148226,8.30668915290651,8.245108361562695,8.095439357794413,8.826087083371759
gene_3_31,6.043306629735339,6.421441387833347,6.043306629735339,6.463653578634162,6.248247948065688,5.762358578319023,6.708817003742138,6.362061991845006,6.770501404712944,6.6727282317425844,7.181258152167749,7.375025742503755,7.97695528690425,7.8032606266578695,7.655126704899531,7.876190459680344,8.557855772167708,8.280112523335248,9.088879217322793,8.855900205320209,9.807954977410722,9.785816190031502
gene_3_32,7.595955868267079,7.511842495847411,7.12363636632861,7.05001111825177,7.385481617208749,6.372220725702852,6.230811906988645,6.763842670477253,7.25764812057443,7.496553910980523,7.286943114679928,7.172618274165028,7.261606875200196,7.378523876479646,7.019900240717498,6.790201219991079,7.012220515809225,6.865141664247812,6.763842670477253,7.1834058615226635,7.1462153893089795,7.247678224038612
gene_3_33,7.922521537485639,7.789786736628795,8.055292573017299,8.110872231475621,8.12049130271174,7.296510137808616,8.263115238562827,8.13316661155114,8.394836853909213,8.690796498156217,8.419582560962542,8.688610322801589,8.627124164293072,8.173227512335094,8.354595243410277,7.998063465536015,8.569840796286126,7.9361839077787675,7.93230044424776,8.326143345923942,7.881337653733721,7.883388723668846
gene_3_34,8.022256844221994,7.918581525256718,8.15725250160475,8.353972177369993,8.465000073208,7.903658744076906,8.290832839007056,8.68817248147415,8.07474205368733,8.173227512335094,8.234561877453464,8.62759115260641,8.183729748178708,8.122085025150415,8.159551210867575,7.720599746073589,8.16641404930514,8.315168413495048,8.73973405415457,8.258990090784325,8.031062799518972,8.562367949312968
gene_3_35,6.903387079431951,7.281156163606389,7.78183751955651,8.205120783627168,8.667809768018627,8.593849127980699,9.663656539759174,9.718920410855228,9.684377889617092,9.774897244051328,9.933733972712686,9.850866228320244,9.801489169500837,9.765396772553299,9.302411591907237,9.064766079495929,8.614427640412183,8.614427640412183,7.485703123588469,7.337493407969861,6.346616598124437,6.512814935741331
gene_3_36,8.81886637905749,8.848534450268904,9.056787819391129,9.16066966806441,8.858464744440758,9.073261111842063,8.775944382680857,9.150779498363686,9.152122058879971,8.908001797074297,8.8529607744063,8.738489028215133,8.602517866173695,8.860657406893727,8.814277403821537,8.91319584690136,8.915265516585654,8.981144564362129,8.868654012661075,9.087731112335472,8.89047962729504,9.016475548793903
gene_3_37,7.369754193909863,7.504229054971032,7.335668508298168,7.660326967230217,7.963872621628188,8.04671007194042,7.835052338892666,8.138659154640933,8.059554831391436,8.239498189563758,8.611107973225407,8.686419089072212,8.336992547586721,8.729308478821427,8.190420199176943,8.315168413495048,7.974167033087162,8.110066214567915,7.77726497107685,8.188937511651169,7.9076612006706934,7.689686685007165
gene_3_38,8.040655704290781,8.303407576282106,8.500362399017558,8.15648502359229,8.209486826349949,7.645956963314272,8.46222440640465,7.8021450955114435,8.04671007194042,8.417836294526746,8.088865305374503,8.106025807773104,8.202198865685164,8.05101104487687,7.805487754625809,8.360803461191466,7.487260868616916,8.256920759014353,8.171717640087428,8.05358228388159,7.961988828184075,8.191160673349666
gene_3_39,7.292694918411077,6.991431469335118,8.05358228388159,8.414918675759314,8.971777400528628,8.94577974042964,9.501918785852933,9.439047250400249,9.795523146842232,10.030210952718067,9.567127787926257,9.968471298456931,9.84584932476307,9.954084827076368,9.441027053334816,9.80297482105486,10.14805117967207,8.882665960961,8.650195999452986,9.061523786497506,8.355217899794237,7.894590885264833
gene_3_40,9.318078636429055,8.763892696286517,9.370212365924406,9.536515950059654,10.286311915735629,9.925469580860009,8.682902535062246,8.996131778692703,9.155603834839706,9.274059848737403,9.669889626602,9.25258679287807,9.303098184481698,9.168877238841803,9.653597475458609,9.446548583552927,9.650907479039915,9.690324520906929,9.046344573993569,9.103396840364319,9.13013470937635,9.494471286308187
gene_3_41,8.263801019613737,8.313868843166176,8.017822969135812,7.852146242609258,7.96575267533735,7.874123723283434,7.541698566124822,7.57206630117493,7.436096447205816,7.746992821158419,7.684645590818522,7.827475625545695,8.022256844221994,7.988943748529681,8.181489052927686,8.16641404930514,8.363892374803694,8.484748274338576,8.539588954969407,8.637345086379097,8.445963108949936,8.48039523585978
gene_3_42,7.8032606266578695,8.048432805791576,7.822026332583211,7.903658744076906,8.018711406419108,7.998970625608843,7.792045739626108,7.787522332208724,7.947739653790669,8.03891875187093,8.062103008858356,7.776118375969233,8.04412008096849,7.982507287080511,7.660326967230217,7.981584211113209,8.137876453271506,8.081414534026303,8.008892452103373,7.946782042328569,8.16944830854294,8.038049079538608
gene_3_43,9.319428818126203,9.246777451739618,8.727629684077106,8.653835885404266,8.114892057983017,7.976026780801868,7.6165457914458585,7.5253943242049965,7.302204301883304,7.311619147348178,6.991431469335118,7.397536000052008,6.575988161862984,6.80631037404033,6.627524076898571,6.55122223210111,6.170258106816594,6.517160146376344,6.282185545891529,6.430985818125137,6.392217006634344,6.092080260228195
gene_3_44,7.4344521529447976,7.007065881101417,7.373271818021935,7.030043948206337,6.885927061648029,6.914850781742634,6.937370099462452,6.980863268594056,7.155098392015746,7.733888225440008,7.012220515809225,6.956644592646804,7.079194044648174,7.463621295824386,7.267514150882848,7.134993167328903,6.726358438483634,7.253672748117779,7.0044780042457875,7.12363636632861,7.141742445748904,6.611963474047769
gene_3_45,8.508868147977369,8.812358748426087,8.382821986854147,8.958703231995653,8.423065463370644,8.003493437018363,8.535481365202308,7.974167033087162,8.495544128408303,8.962972166605722,8.801930299275588,7.831812595748824,8.04238947678262,8.577255137582114,8.13159144469209,7.874123723283434,8.126057636741734,8.03018587956887,7.487260868616916,7.337493407969861,7.317223452940745,7.835052338892666
gene_3_46,8.355840147060208,8.5673563934321,8.068022227238322,8.054437814537321,8.436299172802071,7.638025892316979,8.272671274911286,7.860578865049258,8.591426995761958,8.068022227238322,7.9006457614481596,8.753731127193177,8.588512236081524,7.782977215344765,8.397816903405017,8.187452499157514,8.34897283646821,8.173981546706218,8.375539212012939,8.452725819775809,8.881595448499297,8.435727623186718
gene_3_47,7.069565977819614,7.112141719293494,7.918581525256718,7.644639722089591,8.428265916997267,8.429417705413446,8.605867728253637,8.806192798252516,9.023877982892882,8.829865455328937,8.879808567557667,9.051729767790471,8.599637094494708,8.73223922761971,8.507279128276586,8.26036713752893,8.023141133604499,7.899639299945732,7.181258152167749,7.119055235975185,6.131975662980667,6.411799785537977
gene_3_48,8.309306251527264,8.345205934878681,8.620091564828337,8.46776762851336,8.333814487571697,8.4248021228973,8.46222440640465,8.470527119592065,8.449350500899504,8.522007305834542,8.35022514806466,8.339527339054472,8.418418741191585,8.397816903405017,8.621032267616414,8.396029999235418,8.520962855621638,8.2116623226209,8.326143345923942,8.59094182504451,8.338260791390157,8.503028661207905
gene_3_49,8.574790134565422,7.8956027234626545,8.320348934385805,8.292829457898092,8.002590601087457,8.579713741138978,8.53650993410515,8.216719129743604,8.435155728421915,8.25138033259382,8.806192798252516,8.447658319454439,8.42653560356745,8.059554831391436,8.40552142904787,8.309959397692698,7.9332728041061795,7.982507287080511,8.073904678361357,8.150322705235094,7.9648131150213874,7.516381353285423
gene_3_50,8.804645017486708,8.39543361447535,8.007096198220063,8.591426995761958,8.636882884304052,8.15494819913517,8.543678805607103,8.388247548295993,8.187452499157514,7.99624653430976,8.433437969055891,8.671382707801191,8.508868147977369,8.347091258576919,8.44256355724937,8.05358228388159,8.018711406419108,8.031938908218322,8.820391109268321,8.551805897769087,8.562367949312968,8.3145188512494
gene_3_51,6.293233091180963,6.3569414657612615,6.6981340353228465,6.729828070122052,6.894697308016675,6.770501404712944,7.580566894810803,7.517889484478472,7.962931193302638,7.6069928412212064,8.18967914557995,8.025789058277963,8.243708931222292,8.250685494662209,8.502496008959081,8.432864689514588,9.061523786497506,8.503561014036968,8.982429346312204,8.754139690297835,9.116860134510405,9.208122409114585
gene_3_52,8.0501524115161,7.9666913044256855,7.713272117154885,8.070547753169963,8.19632784446529,8.366356272077503,8.048432805791576,8.369427156374893,8.497152943960286,8.238090438244406,7.975097363459622,8.086388222460469,8.298133286451678,8.23243841304414,8.1441200258577,7.9429418838747425,8.019599011012138,7.436096447205816,8.056999779016751,7.732687857434431,8.38161207367671,7.937152290494008
gene_3_53,7.787522332208724,7.591783614383338,7.65120768252357,7.55047488066304,7.617902666094816,7.820932701169147,7.581976271657004,7.116756333662331,7.471566899411502,8.258300815811678,7.369754193909863,8.039787626300733,8.317114431312023,7.9601012800974535,8.213109882024098,8.32099451144623,8.666466432633438,8.525133762842431,8.638268814338701,8.296147830062436,8.602517866173695,8.75658737435718
gene_3_54,8.044984198561172,8.185965154393074,8.141003384888117,8.05358228388159,8.23243841304414,7.8935779648269735,8.09215803601898,8.059554831391436,7.6642085098562545,8.019599011012138,8.24999014655117,7.975097363459622,7.963872621628188,7.878252695577377,7.873088661250629,8.099525086241835,8.004395413063007,8.18967914557995,8.231020120306871,7.832893742045015,7.957262885182577,7.826388272528301
gene_3_55,9.90303150780851,9.887113558060777,8.967548061818269,9.354091244723984,8.830996033606082,9.099150004620343,8.514145706468696,8.652927224623337,8.278088883657258,8.374929778502672,8.078917859912185,8.382821986854147,7.901651154461183,7.758750749416894,7.189819919325977,7.121348571231467,6.81267808501145,6.920531011619579,6.006863300940906,6.588132413753654,5.968961237059228,5.671565382156569
gene_3_56,7.6206105970093505,8.226039301570697,8.008892452103373,7.699689078365834,7.682114945100975,7.754065081333701,8.275383953303912,8.19632784446529,8.307998606255902,7.945823461573141,7.894590885264833,7.921538070113758,8.381006536929215,8.007994751037092,8.061254377964271,8.247901033635811,7.945823461573141,7.8720524667004375,7.958209962371459,7.243660690153129,7.8895154142120125,8.238794575480737
gene_3_57,8.349599199267178,8.16641404930514,7.520898560886445,7.970436545302981,7.795424172639201,7.673204048778304,7.600109821345235,7.450768018946635,7.873088661250629,7.687169492169587,7.333840085298551,7.6744821788780655,7.584788748566042,7.826388272528301,7.779554005026331,7.744623615638595,7.799910083415435,8.45944058041512,8.35085068340757,8.07306656196124,8.08556108624881,8.44256355724937
gene_3_58,7.604245633463036,7.529868845881965,7.507281780048131,7.998970625608843,7.677033275710428,8.101968089074791,7.671924191354176,7.411127136849618,7.756410813317903,8.299454615289806,7.673204048778304,8.079750816169316,7.4996314369336,7.498093924073555,7.337493407969861,7.85637193962382,7.818741642244692,8.045847528406835,7.1983049753542625,7.357338585725598,8.091335926035002,7.508804460350505
gene_3_59,6.341411642911964,6.0288971468934305,6.517160146376344,6.611963474047769,7.281156163606389,6.956644592646804,7.296510137808616,7.647272374904908,7.4523842510788025,7.976026780801868,8.07306656196124,7.785252500473665,8.602517866173695,8.194854384463675,8.100340120953048,7.9898596823513355,8.830996033606082,8.75658737435718,8.694283915401583,8.746346689398214,8.906959559877906,9.493161931018946
gene_3_60,8.109259511073727,7.987109219013348,7.862675340389302,7.411127136849618,7.909656103394815,8.188195296480954,8.148001458631953,8.240903851375325,8.63224841409477,8.335086991664818,8.48691731317963,8.034562381787227,8.32357242785039,8.491779562647908,7.9361839077787675,8.435727623186718,8.238090438244406,7.581976271657004,8.277413375027546,8.263801019613737,8.072227703174116,7.660326967230217
gene_3_61,8.185965154393074,8.118894893728282,7.887477584852264,8.347091258576919,8.221749078591735,8.236680591195938,8.75086623949031,8.358325055673768,8.068864817775973,8.608253252948176,8.684662444297608,7.782977215344765,8.34897283646821,8.181489052927686,7.877222138965981,8.170961800291927,7.709586930862285,7.665498830072373,7.6260033397932325,7.724242408054841,7.659029576261979,7.886457023422899
gene_3_62,8.503028661207905,8.13316661155114,8.330625726625136,8.51519769805638,8.274028585385715,7.8956027234626545,8.036307335295136,8.15648502359229,8.067178886362756,7.85320443586319,8.102781024890698,8.300114589013646,8.095439357794413,8.011580460907298,8.304721571777671,8.15725250160475,8.237385777076229,7.644639722089591,8.051868900453464,8.127642027064047,8.140222619383922,8.342055364070589
gene_3_63,9.040022898301252,8.823433224874206,7.7278711125187245,8.26036713752893,7.406053290627263,6.934584295513809,6.138464505256709,6.819003265969798,6.304153245686339,6.248247948065688,6.21900694099809,6.18883422302031,6.611963474047769,6.426225626908286,6.786946243745399,7.007065881101417,7.828561731524269,7.399245597352501,8.870100714244886,8.830242464741596,9.589031508250985,9.750109118034251
gene_3_64,7.019900240717498,6.991431469335118,6.372220725702852,6.928987982013889,7.41785025399734,7.114451837199121,6.885927061648029,7.380268109838469,7.071982186772814,6.862134727756383,7.074392246790116,6.914850781742634,7.009646705511217,7.385481617208749,7.040080155841575,7.091093089361606,6.953914994998805,7.119055235975185,7.052477671776756,7.3134909366392975,6.760495663581932,6.750383077693747
gene_3_65,8.607776628490127,8.311916137760361,8.551299992686985,8.444264858522322,8.309306251527264,8.401973281127937,8.141783507230151,7.52837968644825,8.644251183634974,8.294821876173206,8.130802877696851,8.013368237477213,8.054437814537321,8.093800118071915,7.721815524197224,8.055292573017299,7.934244166619301,7.9732357878888624,7.644639722089591,7.9601012800974535,7.7034129062950685,7.873088661250629
gene_3_66,8.672273840469607,7.9834294641942165,8.421325613307289,8.04412008096849,8.773546283564748,8.066334793811714,8.0822452981935,7.776118375969233,8.469975864259315,8.254846895686264,7.998063465536015,8.370652727319873,7.657730405480781,8.548766405479931,8.572813502104268,8.064644348315037,8.216719129743604,8.194854384463675,8.542147180695189,7.915615721392932,8.360184467616147,8.087214636880097
gene_3_67,8.15494819913517,7.835052338892666,8.722152956647879,8.801153234019873,9.384805262286527,9.6247197301321,10.046107510303909,9.700454152965117,10.001103988186442,10.050378126368042,9.85764174895692,9.824852510522621,9.36143350855658,9.82524804232955,9.170457617624047,8.895770402941533,8.241605900652289,8.41608680212479,7.634035309336197,7.166086241641072,5.762358578319023,6.293233091180963
gene_3_68,9.116024262830704,9.413944038284649,9.17439706476013,8.94243742031007,8.984673529160531,9.425071515950329,9.457301610797968,9.089739383566958,9.35430800813951,9.00494888107902,9.072093903890277,9.127384475511654,9.306295717827181,8.664223297213333,8.86684252229947,9.379754936629642,9.267668899599405,9.178581157355428,9.117138594536863,8.81962905101782,9.184563587767991,9.107343444703933
gene_3_69,8.094620092609352,7.624658030272629,7.666787394626405,7.8595288844113504,7.74935611436091,7.627346740932374,7.355551565065848,7.406053290627263,7.605620233504329,7.820932701169147,8.217439331580671,7.6833811132575915,7.995336759812376,7.847901605734205,8.394836853909213,8.661073954746277,8.46721476409714,8.798818205279266,8.358945265387746,8.823812803141722,8.844829977353855,8.25276848090949
gene_3_70,8.006196792034448,7.6795775188757665,7.680847081821994,7.79766978414939,8.284817600576243,7.8720524667004375,8.01068530543209,7.9732357878888624,7.914625052508773,8.107644039640103,7.929377360067522,7.634035309336197,8.28078611010569,7.799910083415435,7.975097363459622,7.793173223631961,8.19632784446529,7.852146242609258,7.743436786500825,8.483661889111096,7.712045314393138,8.305377886472117
gene_3_71,9.007140389598078,9.123520680609465,7.597342544779076,8.159551210867575,6.82215008449301,6.859118213425431,6.138464505256709,6.512814935741331,6.517160146376344,5.7429211910278894,6.351793102628002,5.976663976217221,6.421441387833347,6.131975662980667,7.170445932154808,6.923358401268498,7.600109821345235,7.553382337640321,8.340159978251025,8.832501374828698,9.703906657363191,9.888717447058998
gene_3_72,6.948432083323219,7.071982186772814,6.897602767051134,6.859118213425431,7.265549150348534,7.283089079073057,6.726358438483634,6.819003265969798,6.88298550404624,6.85305620581356,7.116756333662331,7.009646705511217,7.1940719502215025,6.715872614927834,6.786946243745399,6.763842670477253,7.2025191638727915,6.722876048364332,7.3609025425437276,7.062280141565891,6.909136276400331,6.903387079431951
gene_3_73,6.82215008449301,6.7966778010117155,7.864767184924347,7.730282547320836,7.74935611436091,7.829646593321096,7.84577213164384,7.335668508298168,8.26242896055046,7.908659177312347,7.736284406633745,7.627346740932374,8.176240054274459,8.75740186522127,8.508868147977369,8.340792195110408,8.016933697598441,7.721815524197224,8.129223771107421,8.671382707801191,8.373099121329126,6.923358401268498
gene_3_74,8.075578689248541,8.122085025150415,7.9429418838747425,7.508804460350505,8.346463234281078,8.388848474206036,8.033688697859063,8.068022227238322,8.391248371982584,8.301433158276074,8.254846895686264,8.106025807773104,8.219596656690182,8.459998000651085,7.93132708499389,7.950606691970099,8.694283915401583,7.758750749416894,7.87928213195526,7.675758586309642,7.9361839077787675,8.26105491075665
