,0.0,0.0.1,0.1,0.1.1,0.2,0.2.1,0.3,0.3.1,0.4,0.4.1,0.5,0.5.1,0.6,0.6.1,0.7,0.7.1,0.8,0.8.1,0.9,0.9.1,1.0,1.0.1
gene_1_11,1.8879121444623785,1.8879121444623785,3.8743508642524116,3.3498713549939207,3.001488781923484,1.8879121444623785,4.266751694036776,4.959217273239693,3.8743508642524116,3.3498713549939207,2.54866165906721,3.001488781923484,4.082730876446208,4.4315605435393985,1.8879121444623785,3.6340285557738627,2.54866165906721,3.6340285557738627,2.54866165906721,0.0,2.54866165906721,3.001488781923484
gene_1_12,3.001488781923484,2.54866165906721,3.8743508642524116,2.54866165906721,3.6340285557738627,2.54866165906721,3.001488781923484,2.54866165906721,2.54866165906721,3.6340285557738627,3.8743508642524116,2.54866165906721,4.082730876446208,4.266751694036776,0.0,3.3498713549939207,1.8879121444623785,3.8743508642524116,3.001488781923484,0.0,3.6340285557738627,1.8879121444623785
gene_1_13,3.8743508642524116,2.54866165906721,3.3498713549939207,0.0,2.54866165906721,3.001488781923484,3.001488781923484,1.8879121444623785,1.8879121444623785,0.0,3.6340285557738627,0.0,0.0,1.8879121444623785,1.8879121444623785,2.54866165906721,2.54866165906721,0.0,0.0,0.0,1.8879121444623785,3.001488781923484
gene_1_14,0.0,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,1.8879121444623785,0.0,1.8879121444623785,3.001488781923484,0.0,1.8879121444623785,0.0,0.0
gene_1_15,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,3.8743508642524116,3.001488781923484,3.3498713549939207,4.082730876446208,3.8743508642524116,3.3498713549939207,3.3498713549939207,3.6340285557738627,1.8879121444623785,1.8879121444623785,3.8743508642524116,3.6340285557738627,2.54866165906721,3.6340285557738627,3.001488781923484,0.0,1.8879121444623785,2.54866165906721
gene_1_16,1.8879121444623785,3.3498713549939207,0.0,3.001488781923484,3.8743508642524116,3.6340285557738627,3.001488781923484,3.001488781923484,0.0,1.8879121444623785,3.001488781923484,3.3498713549939207,3.8743508642524116,3.8743508642524116,2.54866165906721,3.3498713549939207,2.54866165906721,3.001488781923484,3.3498713549939207,3.001488781923484,3.6340285557738627,3.3498713549939207
gene_1_17,1.8879121444623785,3.001488781923484,3.001488781923484,3.6340285557738627,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,2.54866165906721,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,0.0,3.001488781923484,0.0,1.8879121444623785,1.8879121444623785
gene_1_18,0.0,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,0.0,2.54866165906721,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,3.001488781923484,1.8879121444623785,0.0,1.8879121444623785,3.001488781923484,1.8879121444623785,2.54866165906721
gene_1_19,2.54866165906721,1.8879121444623785,3.001488781923484,1.8879121444623785,2.54866165906721,1.8879121444623785,2.54866165906721,0.0,0.0,1.8879121444623785,3.001488781923484,2.54866165906721,0.0,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,2.54866165906721,1.8879121444623785,0.0,0.0,0.0
gene_1_20,2.54866165906721,0.0,2.54866165906721,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,0.0,2.54866165906721,3.001488781923484,1.8879121444623785,2.54866165906721,0.0,0.0,1.8879121444623785,0.0
gene_1_21,3.001488781923484,1.8879121444623785,3.001488781923484,3.3498713549939207,4.266751694036776,2.54866165906721,3.001488781923484,1.8879121444623785,2.54866165906721,3.8743508642524116,3.8743508642524116,3.6340285557738627,3.001488781923484,3.001488781923484,0.0,2.54866165906721,2.54866165906721,3.3498713549939207,2.54866165906721,1.8879121444623785,2.54866165906721,2.54866165906721
gene_1_22,1.8879121444623785,2.54866165906721,2.54866165906721,1.8879121444623785,3.3498713549939207,2.54866165906721,0.0,1.8879121444623785,3.001488781923484,4.082730876446208,3.001488781923484,4.4315605435393985,2.54866165906721,3.3498713549939207,1.8879121444623785,2.54866165906721,3.3498713549939207,1.8879121444623785,1.8879121444623785,4.4315605435393985,1.8879121444623785,2.54866165906721
gene_1_23,1.8879121444623785,1.8879121444623785,3.001488781923484,1.8879121444623785,0.0,0.0,2.54866165906721,2.54866165906721,2.54866165906721,0.0,0.0,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0
gene_1_24,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,0.0,0.0,1.8879121444623785,3.3498713549939207,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,2.54866165906721,1.8879121444623785,1.8879121444623785,2.54866165906721,2.54866165906721,1.8879121444623785,1.8879121444623785
gene_1_25,1.8879121444623785,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.3498713549939207,3.6340285557738627,3.3498713549939207,3.001488781923484,2.54866165906721,2.54866165906721,1.8879121444623785,3.001488781923484,2.54866165906721,1.8879121444623785,1.8879121444623785,2.54866165906721,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0
gene_1_26,3.001488781923484,3.001488781923484,0.0,1.8879121444623785,2.54866165906721,2.54866165906721,3.3498713549939207,2.54866165906721,3.001488781923484,2.54866165906721,2.54866165906721,3.3498713549939207,0.0,3.3498713549939207,1.8879121444623785,1.8879121444623785,3.001488781923484,2.54866165906721,3.001488781923484,1.8879121444623785,0.0,1.8879121444623785
gene_1_27,3.8743508642524116,4.4315605435393985,3.6340285557738627,4.082730876446208,3.3498713549939207,3.3498713549939207,4.082730876446208,3.8743508642524116,3.3498713549939207,3.3498713549939207,3.001488781923484,3.001488781923484,1.8879121444623785,4.082730876446208,2.54866165906721,3.6340285557738627,3.001488781923484,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785
gene_1_28,3.001488781923484,3.8743508642524116,2.54866165906721,3.8743508642524116,3.8743508642524116,3.001488781923484,0.0,1.8879121444623785,2.54866165906721,3.3498713549939207,3.6340285557738627,3.8743508642524116,3.3498713549939207,2.54866165906721,4.082730876446208,3.3498713549939207,3.8743508642524116,3.8743508642524116,2.54866165906721,3.8743508642524116,0.0,1.8879121444623785
gene_1_29,1.8879121444623785,2.54866165906721,2.54866165906721,0.0,2.54866165906721,1.8879121444623785,0.0,2.54866165906721,3.3498713549939207,3.6340285557738627,3.3498713549939207,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.3498713549939207,1.8879121444623785,2.54866165906721,3.6340285557738627,3.8743508642524116,3.3498713549939207,1.8879121444623785,1.8879121444623785
gene_1_30,1.8879121444623785,2.54866165906721,1.8879121444623785,3.8743508642524116,3.001488781923484,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,3.001488781923484,2.54866165906721,3.001488781923484,2.54866165906721,2.54866165906721,2.54866165906721,1.8879121444623785,3.3498713549939207,1.8879121444623785,1.8879121444623785,3.3498713549939207,3.001488781923484
gene_1_31,0.0,2.54866165906721,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,3.6340285557738627,3.001488781923484,1.8879121444623785,2.54866165906721,1.8879121444623785,3.001488781923484,1.8879121444623785,3.3498713549939207,1.8879121444623785,2.54866165906721
gene_1_32,3.6340285557738627,2.54866165906721,2.54866165906721,1.8879121444623785,2.54866165906721,1.8879121444623785,3.001488781923484,0.0,2.54866165906721,0.0,2.54866165906721,3.3498713549939207,3.001488781923484,3.001488781923484,3.001488781923484,0.0,2.54866165906721,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785
gene_1_33,1.8879121444623785,3.001488781923484,3.001488781923484,2.54866165906721,0.0,2.54866165906721,2.54866165906721,0.0,0.0,0.0,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785,2.54866165906721,4.266751694036776,3.3498713549939207
gene_1_34,2.54866165906721,0.0,0.0,1.8879121444623785,1.8879121444623785,2.54866165906721,2.54866165906721,3.3498713549939207,1.8879121444623785,0.0,2.54866165906721,3.001488781923484,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,2.54866165906721,3.3498713549939207,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.001488781923484
gene_1_35,2.54866165906721,1.8879121444623785,3.001488781923484,3.001488781923484,3.001488781923484,2.54866165906721,3.6340285557738627,3.8743508642524116,3.001488781923484,3.3498713549939207,3.8743508642524116,3.3498713549939207,3.8743508642524116,3.6340285557738627,3.001488781923484,3.3498713549939207,0.0,0.0,3.3498713549939207,3.8743508642524116,1.8879121444623785,1.8879121444623785
gene_1_36,3.001488781923484,1.8879121444623785,3.6340285557738627,3.001488781923484,2.54866165906721,3.6340285557738627,0.0,3.3498713549939207,3.001488781923484,3.3498713549939207,3.6340285557738627,3.001488781923484,1.8879121444623785,3.6340285557738627,0.0,1.8879121444623785,3.3498713549939207,3.3498713549939207,1.8879121444623785,2.54866165906721,2.54866165906721,2.54866165906721
gene_1_37,0.0,1.8879121444623785,1.8879121444623785,0.0,0.0,0.0,1.8879121444623785,0.0,3.3498713549939207,3.3498713549939207,0.0,1.8879121444623785,1.8879121444623785,2.54866165906721,3.6340285557738627,3.3498713549939207,3.3498713549939207,3.6340285557738627,3.001488781923484,0.0,1.8879121444623785,3.3498713549939207
gene_1_38,1.8879121444623785,1.8879121444623785,0.0,3.3498713549939207,2.54866165906721,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,3.001488781923484,2.54866165906721,3.001488781923484,3.3498713549939207,2.54866165906721,2.54866165906721,2.54866165906721,1.8879121444623785,2.54866165906721,0.0,3.3498713549939207,2.54866165906721,3.3498713549939207
gene_1_39,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,0.0,0.0,0.0,3.001488781923484,1.8879121444623785,0.0,0.0,1.8879121444623785,1.8879121444623785,0.0,0.0,1.8879121444623785,2.54866165906721,0.0,0.0,0.0,3.001488781923484,0.0
gene_1_40,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,2.54866165906721,0.0,0.0,3.3498713549939207,0.0,0.0,1.8879121444623785,1.8879121444623785,0.0
gene_1_41,0.0,0.0,1.8879121444623785,2.54866165906721,1.8879121444623785,2.54866165906721,2.54866165906721,2.54866165906721,1.8879121444623785,3.3498713549939207,3.3498713549939207,3.8743508642524116,3.6340285557738627,3.8743508642524116,3.6340285557738627,2.54866165906721,2.54866165906721,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,2.54866165906721
gene_1_42,0.0,3.3498713549939207,2.54866165906721,2.54866165906721,3.001488781923484,1.8879121444623785,3.3498713549939207,3.001488781923484,3.001488781923484,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,3.001488781923484,0.0,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785
gene_1_43,0.0,2.54866165906721,3.3498713549939207,3.001488781923484,3.001488781923484,3.001488781923484,3.3498713549939207,4.266751694036776,4.082730876446208,4.58081792908032,3.3498713549939207,3.001488781923484,2.54866165906721,3.6340285557738627,1.8879121444623785,3.3498713549939207,2.54866165906721,1.8879121444623785,0.0,0.0,1.8879121444623785,2.54866165906721
gene_1_44,1.8879121444623785,3.3498713549939207,2.54866165906721,3.001488781923484,3.001488781923484,3.3498713549939207,3.8743508642524116,2.54866165906721,3.3498713549939207,3.001488781923484,3.001488781923484,3.6340285557738627,3.8743508642524116,3.8743508642524116,2.54866165906721,3.8743508642524116,3.8743508642524116,3.001488781923484,3.3498713549939207,3.8743508642524116,3.3498713549939207,1.8879121444623785
gene_1_45,1.8879121444623785,3.001488781923484,0.0,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,0.0,0.0,0.0,0.0,1.8879121444623785,0.0,0.0,2.54866165906721,3.001488781923484,1.8879121444623785,1.8879121444623785,3.6340285557738627,2.54866165906721
gene_1_46,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,2.54866165906721,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,2.54866165906721,1.8879121444623785,3.001488781923484,0.0
gene_1_47,3.6340285557738627,3.001488781923484,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,3.6340285557738627,1.8879121444623785,0.0,3.3498713549939207,3.3498713549939207,3.3498713549939207,3.001488781923484,4.266751694036776,3.6340285557738627
gene_1_48,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,0.0,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,3.001488781923484,1.8879121444623785,1.8879121444623785,2.54866165906721
gene_1_49,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,2.54866165906721,0.0,2.54866165906721,1.8879121444623785,0.0,2.54866165906721,2.54866165906721,1.8879121444623785,2.54866165906721,0.0,0.0,1.8879121444623785,2.54866165906721,1.8879121444623785,3.3498713549939207,4.082730876446208
gene_1_50,0.0,2.54866165906721,0.0,0.0,1.8879121444623785,3.001488781923484,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,3.001488781923484,0.0,0.0,2.54866165906721,0.0,2.54866165906721
gene_1_51,3.001488781923484,3.3498713549939207,3.3498713549939207,4.266751694036776,3.8743508642524116,3.6340285557738627,4.266751694036776,2.54866165906721,3.6340285557738627,3.3498713549939207,3.6340285557738627,3.6340285557738627,3.3498713549939207,1.8879121444623785,4.266751694036776,3.3498713549939207,1.8879121444623785,2.54866165906721,3.6340285557738627,1.8879121444623785,2.54866165906721,3.6340285557738627
gene_1_52,3.3498713549939207,1.8879121444623785,1.8879121444623785,3.6340285557738627,3.3498713549939207,4.266751694036776,1.8879121444623785,3.001488781923484,3.001488781923484,2.54866165906721,2.54866165906721,3.001488781923484,2.54866165906721,4.082730876446208,3.8743508642524116,3.8743508642524116,4.082730876446208,3.6340285557738627,3.6340285557738627,3.6340285557738627,4.717223106096129,2.54866165906721
gene_1_53,3.001488781923484,3.3498713549939207,2.54866165906721,3.6340285557738627,3.001488781923484,4.082730876446208,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,2.54866165906721,3.001488781923484,3.001488781923484,3.001488781923484,2.54866165906721
gene_1_54,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.3498713549939207,1.8879121444623785,0.0,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,0.0,2.54866165906721,0.0,2.54866165906721,2.54866165906721,3.001488781923484,0.0
gene_1_55,2.54866165906721,1.8879121444623785,1.8879121444623785,0.0,0.0,0.0,0.0,2.54866165906721,0.0,1.8879121444623785,0.0,2.54866165906721,0.0,0.0,1.8879121444623785,2.54866165906721,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,3.3498713549939207,1.8879121444623785
gene_1_56,0.0,0.0,0.0,1.8879121444623785,0.0,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,2.54866165906721,0.0,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.001488781923484,0.0
gene_1_57,3.6340285557738627,1.8879121444623785,1.8879121444623785,3.6340285557738627,3.001488781923484,4.717223106096129,3.6340285557738627,2.54866165906721,0.0,2.54866165906721,0.0,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785
gene_1_58,0.0,1.8879121444623785,2.54866165906721,1.8879121444623785,0.0,3.3498713549939207,3.8743508642524116,1.8879121444623785,3.001488781923484,3.3498713549939207,1.8879121444623785,2.54866165906721,0.0,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,0.0,1.8879121444623785,2.54866165906721
gene_1_59,4.082730876446208,3.6340285557738627,4.266751694036776,3.6340285557738627,3.001488781923484,0.0,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.001488781923484,1.8879121444623785,1.8879121444623785
gene_1_60,3.001488781923484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.001488781923484,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785
gene_1_61,1.8879121444623785,2.54866165906721,2.54866165906721,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,1.8879121444623785,2.54866165906721,3.001488781923484,2.54866165906721,3.001488781923484,3.001488781923484,2.54866165906721,3.6340285557738627
gene_1_62,2.54866165906721,2.54866165906721,1.8879121444623785,2.54866165906721,0.0,2.54866165906721,1.8879121444623785,3.001488781923484,0.0,2.54866165906721,1.8879121444623785,3.001488781923484,3.6340285557738627,2.54866165906721,2.54866165906721,2.54866165906721,0.0,1.8879121444623785,2.54866165906721,3.3498713549939207,2.54866165906721,1.8879121444623785
gene_1_63,0.0,2.54866165906721,0.0,1.8879121444623785,1.8879121444623785,0.0,0.0,1.8879121444623785,0.0,1.8879121444623785,0.0,0.0,1.8879121444623785,3.001488781923484,1.8879121444623785,2.54866165906721,1.8879121444623785,1.8879121444623785,2.54866165906721,1.8879121444623785,4.082730876446208,3.8743508642524116
gene_1_64,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,3.001488781923484,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,0.0,2.54866165906721,0.0,0.0,0.0,0.0,0.0,1.8879121444623785,1.8879121444623785,0.0,0.0,2.54866165906721
gene_1_65,0.0,1.8879121444623785,0.0,1.8879121444623785,0.0,1.8879121444623785,0.0,0.0,0.0,0.0,1.8879121444623785,1.8879121444623785,3.6340285557738627,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785
gene_1_66,3.001488781923484,0.0,1.8879121444623785,1.8879121444623785,0.0,3.001488781923484,1.8879121444623785,0.0,0.0,0.0,0.0,1.8879121444623785,3.001488781923484,3.001488781923484,1.8879121444623785,0.0,3.001488781923484,0.0,0.0,3.001488781923484,2.54866165906721,0.0
gene_1_67,2.54866165906721,1.8879121444623785,3.6340285557738627,1.8879121444623785,2.54866165906721,1.8879121444623785,2.54866165906721,2.54866165906721,3.001488781923484,3.8743508642524116,1.8879121444623785,2.54866165906721,3.001488781923484,0.0,3.001488781923484,3.8743508642524116,0.0,1.8879121444623785,1.8879121444623785,3.001488781923484,3.001488781923484,3.8743508642524116
gene_1_68,2.54866165906721,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,3.001488781923484,1.8879121444623785,3.001488781923484,1.8879121444623785,1.8879121444623785,3.001488781923484,2.54866165906721,3.001488781923484,3.6340285557738627,1.8879121444623785,3.6340285557738627,1.8879121444623785,2.54866165906721,2.54866165906721,2.54866165906721
gene_1_69,1.8879121444623785,0.0,3.001488781923484,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,1.8879121444623785,2.54866165906721,0.0,3.001488781923484,3.001488781923484,3.3498713549939207,2.54866165906721,3.6340285557738627,3.3498713549939207,2.54866165906721,3.001488781923484,3.8743508642524116,3.001488781923484,3.6340285557738627,2.54866165906721
gene_1_70,2.54866165906721,0.0,3.6340285557738627,2.54866165906721,1.8879121444623785,3.6340285557738627,3.001488781923484,2.54866165906721,2.54866165906721,3.001488781923484,3.6340285557738627,2.54866165906721,3.001488781923484,1.8879121444623785,3.3498713549939207,4.082730876446208,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,3.3498713549939207,1.8879121444623785
gene_1_71,1.8879121444623785,3.6340285557738627,4.082730876446208,3.3498713549939207,3.6340285557738627,4.717223106096129,4.266751694036776,4.58081792908032,4.4315605435393985,3.6340285557738627,4.842825182112353,4.4315605435393985,3.6340285557738627,3.8743508642524116,3.8743508642524116,3.6340285557738627,2.54866165906721,3.3498713549939207,0.0,3.8743508642524116,1.8879121444623785,1.8879121444623785
gene_1_72,2.54866165906721,4.266751694036776,4.082730876446208,4.082730876446208,3.8743508642524116,3.3498713549939207,2.54866165906721,0.0,4.082730876446208,3.6340285557738627,4.266751694036776,3.8743508642524116,4.717223106096129,3.6340285557738627,3.6340285557738627,4.4315605435393985,3.6340285557738627,4.58081792908032,3.6340285557738627,3.001488781923484,3.8743508642524116,3.001488781923484
gene_1_73,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,2.54866165906721,0.0,0.0,3.001488781923484,0.0,0.0,2.54866165906721,0.0,1.8879121444623785,3.3498713549939207,2.54866165906721,0.0,3.8743508642524116,0.0,1.8879121444623785,3.8743508642524116,1.8879121444623785
gene_1_74,0.0,0.0,3.001488781923484,0.0,2.54866165906721,3.3498713549939207,3.001488781923484,2.54866165906721,1.8879121444623785,1.8879121444623785,1.8879121444623785,2.54866165906721,3.001488781923484,1.8879121444623785,1.8879121444623785,2.54866165906721,2.54866165906721,0.0,2.54866165906721,2.54866165906721,3.3498713549939207,1.8879121444623785
gene_1_75,3.001488781923484,3.6340285557738627,4.266751694036776,3.6340285557738627,4.082730876446208,3.001488781923484,3.001488781923484,4.4315605435393985,4.58081792908032,3.6340285557738627,4.082730876446208,4.082730876446208,3.8743508642524116,4.082730876446208,4.082730876446208,4.082730876446208,4.082730876446208,3.8743508642524116,4.082730876446208,3.8743508642524116,3.3498713549939207,1.8879121444623785
gene_1_76,2.54866165906721,3.001488781923484,2.54866165906721,4.082730876446208,3.6340285557738627,2.54866165906721,3.6340285557738627,3.001488781923484,0.0,4.717223106096129,4.959217273239693,3.6340285557738627,3.8743508642524116,2.54866165906721,5.169181605221585,4.58081792908032,3.8743508642524116,3.001488781923484,3.3498713549939207,4.082730876446208,4.842825182112353,4.266751694036776
gene_1_77,1.8879121444623785,1.8879121444623785,0.0,3.6340285557738627,0.0,0.0,0.0,2.54866165906721,2.54866165906721,3.6340285557738627,1.8879121444623785,3.3498713549939207,4.082730876446208,3.6340285557738627,3.3498713549939207,2.54866165906721,0.0,2.54866165906721,2.54866165906721,2.54866165906721,0.0,0.0
gene_1_78,1.8879121444623785,3.3498713549939207,1.8879121444623785,2.54866165906721,2.54866165906721,0.0,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785,1.8879121444623785,1.8879121444623785,0.0,1.8879121444623785,2.54866165906721,0.0,0.0,2.54866165906721,1.8879121444623785,0.0,1.8879121444623785,1.8879121444623785
