,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPNCRNA.627,-82.9205884398893,-40.830220554574105,-43.35873362803999,-1.2683657427247823
SPNCRNA.628,-74.25326013332413,-30.248478128022967,-42.23455437188272,1.7702276334184288
SPAC806.06c,-208.7042780644891,-102.92569625299204,-109.52776454689985,-3.749182735402826
SPAC806.07,-232.6336172509404,-124.9417426024861,-115.43531774069409,-7.743443092239772
SPNCRNA.630,-137.90862313358073,-73.14376019854544,-69.46841083626538,-4.703547901230081
SPAC1F5.11c,-261.3071757571035,-135.3475014035409,-131.0203202776358,-5.060645924073185
SPNCRNA.632,-63.55547104718133,-28.76454215485169,-33.98372954052639,0.8071993518032485
SPNCRNA.633,-107.03359418058592,-55.82157937939114,-53.196075532339115,-1.9840607311443532
SPAC1F5.07c,-205.8738660098444,-104.40025246129936,-105.23564453461417,-3.7620309860691066
SPAC1F5.04c,-232.1562389746093,-121.52117216297607,-114.41801438249858,-3.78294757086536
SPAC1F5.02,-289.157214119771,-150.00428100728158,-145.56420949174276,-6.411276379253366
SPNCRNA.148,-34.49546660154114,-13.233956267409804,-20.170155070162984,1.09135526396836
SPAC18B11.10,-225.78076825444236,-115.9301549990863,-115.10785163058115,-5.257238375225171
SPNCRNA.27,-7.117789364563496,-0.0113105346070391,-6.241545146163694,0.8649336837927626
SPNCRNA.635,-72.1444311680575,-37.01538832087642,-36.85565244927388,-1.7266096020928074
SPAC18B11.09c,-189.59468145462628,-99.605378041644,-96.12094129077776,-6.13163787779547
SPAC18B11.08c,-187.22630001423266,-94.84889857115772,-95.47930603865936,-3.1019045955843865
SPAC18B11.07c,-188.80091746519776,-99.64370290770174,-93.40164584070469,-4.244431283208654
SPAC18B11.04,-183.96036479921975,-97.63772310858327,-94.24903142460506,-7.926389733968563
SPNCRNA.636,-177.01059713766998,-88.87638195059567,-91.67797354545256,-3.5437583583782266
SPAC18B11.02c,-222.44775529031008,-113.91366247630373,-111.84694356498709,-3.3128507509807146
SPAC12G12.15,-178.84627244158997,-94.57979719826383,-86.1646353203043,-1.898160076978172
SPNCRNA.637,-120.47956160099562,-61.638392394578396,-61.344407563572396,-2.5032383571551837
SPAC12G12.14c,-180.4766710394132,-88.33427188261896,-94.94890557949041,-2.806506422696174
SPNCRNA.638,-49.48639017616968,-23.291706572503948,-25.688193025172094,0.5064905784936329
SPAC12G12.10,-214.49393831897962,-109.21510009509315,-110.4290065958813,-5.15016837199488
SPAC12G12.09,-220.0245399220933,-113.37190471103938,-111.85936455311878,-5.206729342064847
SPAC12G12.06c,-247.2688395970913,-126.19272606972858,-126.19990036988102,-5.123786842518341
SPNCRNA.639,-47.99014107268958,-22.24190356884565,-25.509792542951203,0.2384449608927284
SPAC12G12.03,-218.68581330196332,-112.89414491490817,-111.31232819060972,-5.520659803554537
SPAC630.05,-228.51383150142627,-119.90975231003088,-114.57236293094849,-5.968283739553073
SPAC630.15,-155.14800424309632,-78.50259312458411,-80.36244685332167,-3.717035734809485
SPATRNAPRO.01,-222.61110278183327,-107.58776202442309,-116.87176950665129,-1.8484287492411509
SPAC630.11,-205.21636975651114,-105.04797420743479,-104.24111066648331,-4.072715117406972
SPAC630.12,-196.1397011337854,-97.766918535864,-102.78950390361277,-4.416721305691368
SPAC630.13c,-229.24781334323188,-117.48380997879343,-117.67219547489212,-5.908192110453626
SPAC630.14c,-223.30957455660487,-115.93741227263081,-112.30153274049736,-4.929370456523287
SPAC1751.01c,-180.5718807582839,-93.70961906537548,-92.25016809850294,-5.387906405594549
SPAC1751.04,-187.29135116906562,-100.01809374464041,-98.52745612700495,-11.254198702579687
SPAC1751.02c,-202.95119911810914,-105.92369063072522,-101.11160392185975,-4.084095434475842
SPAC31A2.02,-218.62558221612656,-111.9895412483885,-111.60959140664764,-4.973550438909597
SPNCRNA.643,-106.87410198317109,-56.90082206381786,-51.498344014803685,-1.5250640954504746
SPAC31A2.03,-204.15263442148742,-105.33232602420055,-103.26213697613268,-4.4418285788457865
SPAC31A2.04c,-228.71118704848573,-117.11047399356077,-117.8896076663854,-6.2888946114603925
SPAC31A2.06,-205.63693539221558,-107.1637595694987,-103.78894769574072,-5.315771873023807
SPAC31A2.07c,-252.85437422120398,-130.4341520311172,-127.80894893465036,-5.388726744563542
SPAC31A2.09c,-193.28186785553524,-100.09697523217342,-98.54202365308964,-5.357131029727809
SPAC31A2.11c,-199.56909303801862,-101.3633091739014,-102.66040571932557,-4.45462185520833
SPAC31A2.12,-247.8115184091217,-125.90344347944908,-126.7393430028527,-4.831268073180098
SPAC31A2.13c,-178.79894853290511,-95.96015651750805,-84.09922071632357,-1.260428700926468
SPAC31A2.14,-206.05164855157886,-104.74250486559576,-106.08389364959187,-4.774749963608713
SPAC31A2.16,-225.0051256197949,-114.02489711125084,-115.89594504682013,-4.915716538276031
SPAC13C5.01c,-250.01433160655708,-128.46661373211026,-127.81656649151265,-6.268848617065856
SPNCRNA.644,-96.17013747839843,-47.92253260264171,-47.71945399528144,0.5281508804753088
SPAC13C5.04,-241.02320131877568,-128.14084068018758,-137.62415831360477,-24.74179767501664
SPNCRNA.645,-149.71628008579393,-79.31683380845953,-78.7175988289767,-8.318152551642328
SPAC13C5.05c,-194.9741878603216,-105.39769364750822,-100.3350518701823,-10.758557657368982
SPAC13C5.06c,-188.30786821383583,-104.98573442152285,-102.00632407321771,-18.68419028090472
SPNCRNA.05,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPATRNAVAL.01,-330.37034071533435,-163.360716932594,-169.139279436612,-2.129655653871623
SPAC23E2.02,-206.37900432478443,-106.15477231654448,-105.25319797091456,-5.02896596267459
SPRRNA.11,-299.45526391907373,-154.2512309322316,-149.72039121365026,-4.516358226808109
SPAC24H6.12c,-237.4080156689244,-121.20310454332277,-120.43623846359542,-4.231327337993747
SPAC24H6.11c,-226.40024617053604,-116.83591691522095,-113.2000295902026,-3.6357003348875314
SPNCRNA.652,-159.5945312880836,-80.03157421425081,-84.0907629912249,-4.527805917392128
SPAC24H6.09,-234.4703241292325,-118.8602852343516,-120.3699521504632,-4.7599132555822905
SPAC24H6.07,-318.0573534580492,-159.1616608533151,-163.81631462267862,-4.920622017944595
SPAC24H6.06,-204.86909494070397,-128.92243482687414,-104.09936875594431,-28.152708642114504
SPAC24H6.04,-281.059777128431,-143.36929469160745,-144.17045726308055,-6.479974826256977
SPNCRNA.653,-74.51262497530816,-36.74154312062378,-37.351284867013405,0.4197969876709635
SPNCRNA.551,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPAC24H6.02c,-172.73345622691906,-90.18864678536228,-86.9386600137233,-4.393850572166514
SPNCRNA.654,-89.35942703605807,-43.989294770482616,-42.89827480828298,2.4718574572924723
SPAC24H6.01c,-184.76232689979787,-92.93056003921696,-93.05693917188496,-1.2251723113040498
SPAC227.19c,-152.6473678593416,-77.22561770701589,-75.47490774167717,-0.05315758935145709
SPNCRNA.655,-171.96940879581862,-87.98784344886472,-90.11375232284632,-6.13218697589238
SPAC227.05,-201.16957577710514,-103.47115312756708,-102.72710055025304,-5.028677900714968
SPAC227.06,-196.8682578885025,-102.04691460908337,-100.36482212057452,-5.543478841155377
SPAC227.07c,-229.31367769831775,-119.69361420888744,-114.89717149938272,-5.2771080099524
SPNCRNA.657,-175.63395067867938,-99.39646922628364,-95.09840890770454,-18.8609274553088
SPAC227.08c,-174.29159132029682,-87.39856892716516,-86.46474356932416,0.4282788238074886
SPAC227.09,-183.0584744056213,-96.59281818133921,-88.9464780773793,-2.4808218530971544
SPAC227.10,-201.2986928180076,-105.13219709875004,-100.88550238904185,-4.719006669784221
SPAC227.11c,-176.35399209335807,-91.15796768305886,-88.24732384317076,-3.0512994328715024
SPAC227.12,-199.81959033982884,-104.22361272669724,-100.98327730490564,-5.387299691774047
SPAC227.13c,-245.63077694094875,-125.36608943158038,-124.65787996111399,-4.3931924517456205
SPSNORNA.02,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPSNORNA.03,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPSNORNA.04,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPSNORNA.06,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPAC227.16c,-173.56710757526798,-92.1434679167814,-84.06516776565383,-2.6415281071672325
SPAC2F7.04,-192.45736406304047,-102.31600834721924,-100.75660663947477,-10.615250923653546
SPNCRNA.552,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPNCRNA.660,-115.75009981640736,-56.70837323371553,-61.581099426699375,-2.5393728440075307
SPNCRNA.661,-138.7603668846483,-69.4899855453517,-69.5176983590587,-0.24731701976205045
SPAC2F7.13c,-255.97906074337433,-129.82935542012393,-131.96974912006974,-5.820043796819334
SPAC2F7.15,-192.78545384168316,-100.53169458053932,-98.29489377410442,-6.041134512960582
SPAC13A11.01c,-216.7913681074081,-111.30702333685001,-110.02251078814191,-4.538166017583876
SPAC13A11.03,-273.1820707774886,-137.71537202709666,-138.6253528416713,-3.1586540912793453
SPAC13A11.04c,-199.25144326605874,-101.29629982448854,-101.63715637423508,-3.6820129326648896
SPAC13A11.05,-246.02900592872695,-125.50206061476534,-126.16493439132549,-5.63798907736384
SPAC3H8.02,-220.4053730021813,-114.54273957261177,-110.55789321434588,-4.695259784776312
SPAC3H8.03,-170.18864500644077,-86.95701682318735,-87.41642271899201,-4.184794535738604
SPNCRNA.663,-135.8828260704574,-70.51401188267127,-56.08622459712078,9.282589590665367
SPAC3H8.04,-233.9751236493721,-119.42845440177432,-119.87039539010227,-5.323726142504484
SPNCRNA.156,-50.378290464913064,-19.8979916462405,-29.34228562823659,1.13801319043597
SPAC3H8.08c,-204.37793555134536,-104.57667347450159,-104.3452776683003,-4.544015591456542
SPNCRNA.667,-127.71631234536824,-68.86685619260612,-60.23188029632253,-1.3824241435603994
SPAC3H8.10,-234.66218480866218,-121.42493947491718,-118.55690253757278,-5.319657203827745
SPAC1F3.01,-237.58001141966182,-120.94160527720072,-121.59542314159695,-4.957016999135817
SPAC1F3.02c,-228.9486028523336,-118.7564284916533,-113.99470244858485,-3.8025280879045336
SPAC1F3.03,-210.9364011911545,-110.7775399738593,-101.76049548072528,-1.6016342634301566
SPAC1F3.04c,-201.24927267547676,-106.16606682441306,-98.47032663142376,-3.3871207803600782
SPAC1F3.05,-203.30073086556555,-105.59503002619213,-101.62298906979677,-3.9172882304233374
SPAC1F3.06c,-270.5328779452256,-135.45129239051587,-139.9586880445197,-4.87710248981
SPAC1D4.01,-162.71309908172492,-79.66291537712995,-87.0089909361695,-3.9588072315745246
SPAC1D4.02c,-196.1592237158914,-104.77212132859593,-104.09222106130206,-12.7051186740066
SPAC1D4.03c,-171.60402985192331,-87.05540718726627,-87.48446511364651,-2.93584244898949
SPNCRNA.670,-131.3287097221385,-68.07526352957231,-65.81758739525134,-2.564141202685136
SPAC1D4.05c,-190.84411247470692,-94.82654942960063,-99.62297407738556,-3.605411032279278
SPAC1D4.07c,-110.13796976062868,-59.779560695897544,-50.92095607733543,-0.5625470126042842
SPAC1D4.10,-200.50478304446042,-105.3570502218163,-99.54442046274202,-4.396687640097923
SPNCRNA.671,-150.50765534688622,-79.29651876384372,-76.02262044332636,-4.8114838602838566
SPNCRNA.79,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPAC1D4.12,-205.98423755047008,-105.692412656634,-103.33872177066893,-3.0468968768328466
SPAC1D4.14,-218.41925286806952,-111.72486798985277,-113.46179334415987,-6.767408465943107
SPAC22F3.13,-203.1657308319336,-105.24163552127008,-102.42132969532592,-4.497234384662392
SPNCRNA.675,-134.86941064597306,-70.86286687486991,-65.64742024866723,-1.6408764775640918
SPNCRNA.158,-45.08960415883043,-19.573693331072132,-24.68722278253097,0.8286880452273309
SPAC22F3.11c,-174.419961502293,-91.7280578359202,-86.9064859605393,-4.214582294166462
SPAC22F3.10c,-232.04848517275641,-120.32901640307054,-118.73394040316151,-7.014471633475694
SPAC22F3.08c,-216.77461686106997,-110.61851601670992,-111.351527739629,-5.195426895268953
SPAC22F3.07c,-217.118169460606,-111.88532378850094,-110.21007407849501,-4.977228406389969
SPAC22F3.05c,-223.03301864151024,-112.19873208442564,-115.22296465528223,-4.3886780981976585
SPNCRNA.676,-71.20919829578365,-35.91182204351032,-34.970567801654546,0.3268084506187847
SPAC22F3.03c,-162.2028656997022,-84.8231472956527,-81.87613112829295,-4.49641272424347
SPAC1296.03c,-153.0544763225658,-78.55643464590484,-78.46871634282887,-3.9706746661679233
SPAC1296.04,-187.49557021188932,-95.95837718895486,-95.64516775495272,-4.107974732018191
SPAC1296.05c,-199.68080422345497,-102.29930551337476,-102.04514831246802,-4.663649602387807
SPAPJ696.02,-229.676539179021,-117.10377705439991,-117.37257268616509,-4.799810561544007
SPAC22G7.01c,-234.30108134482933,-121.99534106810705,-118.78396407465056,-6.478223797928307
SPNCRNA.677,-156.97820820072383,-79.79323832004509,-78.14971755273044,-0.9647476720517149
SPAC22G7.03,-146.98690353080562,-75.18401457008397,-75.01080339533465,-3.2079144346130017
SPNCRNA.678,-117.20896952937392,-56.8119393419499,-61.90322618591821,-1.5061959984941922
SPAC22G7.05,-244.3200896628952,-123.94024928967691,-124.94790145299864,-4.568061079780421
SPAC22G7.09c,-222.92990496273745,-115.35606199798023,-112.87164209237001,-5.297799127612791
SPAC22G7.10,-204.42888431666276,-99.38765217264825,-108.8479855211866,-3.806753377172072
SPAC4G8.02c,-249.40181650474992,-126.44051307562006,-127.93178853437584,-4.9704851052459835
SPAC4G8.03c,-187.8247931849349,-97.31056458247903,-94.81226892329019,-4.298040320834303
SPAC4G8.06c,-201.57363178231182,-100.75097918341129,-103.19322126736573,-2.3705686684652396
SPNCRNA.159,-0.07540049617483859,-0.0113105346070391,-0.0113105346070391,0.05277942696076039
SPAC4G8.08,-147.68822761471228,-76.82311970407868,-74.69715086258117,-3.8320429519475847
SPAC4G8.11c,-157.04573132484597,-81.08394740506883,-81.21226839171194,-5.250484471934811
SPAC4G8.12c,-181.8469671952916,-91.78253549640957,-87.92717633700745,2.1372553618745656
SPAC4G8.13c,-218.9773113965567,-109.79880957362678,-113.35946387935527,-4.1809620564254155
SPAC16C9.05,-207.82100698956424,-107.75587141903729,-103.7046990234229,-3.6395634528959415
SPAC2G11.02,-254.43406433672016,-130.53613255287163,-128.90851733706043,-5.010585553211912
SPAC2G11.03c,-189.05451693034198,-98.66939877118641,-95.78775693590096,-5.402638776745333
SPAC2G11.06,-187.49790456718293,-99.7083770785053,-89.07600556632042,-1.286478077642812
SPNCRNA.688,-161.465858696673,-84.30361630770557,-81.58302222614155,-4.420779837174138
SPAC2G11.07c,-269.3123519318769,-140.1997553219832,-135.59914958685607,-6.4865529769624
SPAC2G11.09,-238.6073895947057,-121.13003295602837,-122.1527872651955,-4.675430626518164
SPAC2G11.12,-231.42214466653007,-117.64730539424141,-118.57645932566759,-4.801620053378913
SPNCRNA.691,-108.34673985219591,-58.06629367574746,-47.464666762401286,2.8157794140471424
SPNCRNA.692,-128.47618368072915,-66.13005119186393,-64.0839813767986,-1.7378488879333815
SPAC521.02,-203.89242048666583,-104.19650826763274,-103.22853028329227,-3.5326180642591964
SPAC521.03,-253.55433899355427,-129.97270958750994,-132.51837829733728,-8.936748891292979
SPAC521.05,-332.07075230343366,-165.18325793686188,-171.1562534034181,-4.268759036846234
SPAC23G3.01,-265.54861808862614,-137.55015066273918,-136.3706551368021,-8.37218771091517
SPNCRNA.694,-94.82516890204764,-45.63128697096443,-50.499245328415725,-1.3053633973325418
SPAC23G3.04,-170.9011757444281,-89.51492962248986,-85.14207601187141,-3.7558298899331817
SPAC23G3.06,-293.5157229913939,-148.6123349841224,-150.4226068770933,-5.519218869821827
SPAC23G3.07c,-180.90894203829254,-92.65527383786556,-91.67762178624952,-3.4239535858225447
SPAC23G3.08c,-206.8191018094549,-106.03522749727553,-106.97696142572651,-6.193087113547107
SPAC23G3.10c,-226.6888757398995,-101.68169396784701,-105.54533064085483,19.461851131197648
SPAC22H12.01c,-204.6181062622701,-119.8320569572879,-119.69188854028023,-34.90583923529803
SPAC22H12.02,-243.96343632591226,-126.45908756818646,-122.29000890372484,-4.78566014599906
SPAC22H12.05c,-202.9592203408473,-106.46103155927591,-100.52183463327854,-4.02364585170713
SPAC1687.01,-223.81864474435685,-115.62336127605309,-114.01666110467094,-5.821377636367232
SPAC1687.04,-172.17331624731926,-91.62851702280958,-86.96379804534334,-6.418998820833679
SPAC1687.05,-209.3727994939192,-106.26232951839005,-107.7198038255604,-4.609333850031278
SPAC1687.06c,-287.95554532818835,-148.5212222312431,-143.1137561837819,-3.679433086836582
SPNCRNA.696,-117.46491461543688,-61.1519847757735,-57.813242261808384,-1.500312422145015
SPAC1687.11,-278.9784169604896,-142.15651466923148,-141.45421246313478,-4.632310171876668
SPAC1687.12c,-208.6363483868893,-108.71669148710049,-104.59499401998407,-4.6753371201952225
SPAC1687.14c,-174.70091157902863,-96.03328673155096,-99.05220036362113,-20.384575516143453
SPAC1687.16c,-175.3816972674635,-88.12834655332504,-89.09307464758774,-1.8397239334493063
SPNCRNA.160,-33.48611412676211,-9.659807151100367,-22.376387622849304,1.4499193528124437
SPATRNAALA.01,-173.59984289983512,-86.66898450011688,-88.46057417531526,-1.5297157755970257
SPAC1687.17c,-182.65261140387454,-94.02148757612804,-93.36675251835736,-4.735628690610838
SPAC1687.18c,-210.3391932537516,-105.28284665720292,-106.45145453543456,-1.3951079388858998
SPAC1687.19c,-232.4069754441611,-117.52350866766932,-119.62270960518879,-4.739242828697002
SPAC1687.20c,-185.5139475670913,-96.44457863174637,-97.70487500935349,-8.635506074008589
SPAC222.03c,-225.256434467283,-117.31983791379326,-112.27545733946957,-4.338860785979847
SPAC222.19,-160.00864133607828,-84.22498824098682,-78.59378547968723,-2.8101323845957893
SPAC222.04c,-189.03698789983363,-97.99952096511733,-96.0702886044693,-5.0328216697529635
SPAC222.06,-241.5563515114315,-123.25655274282595,-122.22433139585978,-3.9245326272542234
SPAC222.07c,-203.93141543696672,-116.39430406096523,-113.459983091126,-25.9228717151245
SPAC222.08c,-201.7550781550035,-105.86338131919372,-96.60522522675319,-0.7135283909434236
SPSNRNA.02,-370.54766659550415,-183.84361678143304,-189.71963756630154,-3.0155877522303736
SPAC222.17,-179.52029405133723,-92.50943355502051,-91.31484653442976,-4.303986038112981
SPNCRNA.701,-124.89434584194694,-65.56776291960381,-60.54745042653746,-1.2208675041943169
SPAC222.15,-115.75367804572052,-59.645804930177576,-58.265406804205256,-2.157533688662326
SPAC222.18,-175.33447583340686,-90.26842090270922,-89.33030592389923,-4.264250993201614
SPAC222.16c,-159.50166414703511,-84.21067374068792,-79.56476544810108,-4.273775041753936
SPAC821.05,-276.12383966218965,-138.77874728274608,-142.51352375228382,-5.168431372840246
SPNCRNA.702,-114.2745918327717,-60.28025342786377,-56.323443595789726,-2.3291051908817906
SPAC821.06,-194.09388316968483,-97.85076809984264,-100.98402314157549,-4.740908071733344
SPNCRNA.703,-169.01964069797447,-89.04897298534445,-82.44119863536106,-2.470530922731058
SPAC821.08c,-266.63170750851793,-138.4381458487274,-133.15639440345592,-4.9628327436654445
SPAC821.09,-310.3233388322964,-159.0738804507262,-156.3877902931765,-5.138331911606316
SPAC821.10c,-327.0010561337074,-165.5117188944696,-165.66200474048028,-4.172667501242472
SPAC821.12,-234.1047108693965,-121.18156569277878,-117.1960141961275,-4.2728690195097565
SPNCRNA.220,-48.00070976779964,-25.170296286425124,-22.40451715559145,0.42589632578307857
SPAC139.01c,-201.58943781122647,-105.3052593125723,-99.22919716542872,-2.9450186667745872
SPNCRNA.704,-144.21106135832892,-76.11196448526174,-69.61589101807118,-1.5167941450040132
SPAC139.02c,-237.98989501402176,-115.79401893275629,-121.93412716703614,0.2617489142293721
SPAC23C4.03,-235.8824548524246,-120.85072234279595,-121.66380061903955,-6.632068109410909
SPAC23C4.05c,-255.0757393269953,-130.18734889999382,-129.94434856350045,-5.055958136498958
SPAC23C4.06c,-204.49403129175255,-106.64955255277515,-104.79823451379688,-6.953755774819457
SPAC23C4.09c,-215.11982238451927,-111.28249867968798,-136.40267740054884,-32.565353695717505
SPAC23C4.10,-179.2073163885154,-93.37665615950577,-89.80562418801371,-3.9749639590040426
SPAC23C4.11,-219.0434921183563,-113.60521665991719,-110.72164981881056,-5.283374360371397
SPAC23C4.13,-193.68586816349247,-101.61821802904319,-101.7938167284232,-9.726166593973886
SPAC23C4.14,-187.73516447971718,-97.89173732526312,-91.6735237372305,-1.8300965827764344
SPAC23C4.15,-218.500150695574,-119.05777874229477,-119.2474988760882,-19.80512692280897
