"","GSM1368273","GSM1368274","GSM1368275","GSM1368276","GSM1368277","GSM1368278","GSM1368279","GSM1368280","GSM1368281","GSM1368282","GSM1368283","GSM1368284","GSM1368285","GSM1368286","GSM1368287","GSM1368288","GSM1368289","GSM1368290"
"SPNCRNA.607",29.0613583094337,20.1702396430506,28.4535845377281,27.6429377572257,26.0393114498982,3.47840067025298,122.926174736098,115.770186377387,148.667979266872,84.9624512541324,90.872645763145,79.410502356995,42.0151766747383,23.3400243093693,23.0286795183714,38.3216746606217,49.787582463214,24.1199877277287
"SPAC1F8.06",62.2743392345007,63.0319988845331,71.5184692434788,1.45489146090661,17.8163709920356,36.5232070376563,19.0242889472533,53.7504436752154,50.657237379823,63.2699105083964,56.2544949962326,64.8946040766841,98.5740683522706,94.4715269664947,69.0860385551143,105.597503509269,73.5324294841314,107.96565935269
"SPAC1F8.08",89.5564307086629,97.069278282181,109.969259159328,68.3798986626109,58.9310732813485,74.785614410439,66.5850113153865,37.211845621303,28.6323515625087,41.5773697626605,77.3499306198199,60.6252222295338,62.2147808452856,83.3572296763189,73.9341816116135,94.5267974962003,48.2556568489612,71.2113923390084
"SPAC11D3.19",13.0479567919906,21.4308796207413,18.4563791596074,25.4606005658657,10.9639206104834,0,26.3413231577353,27.5643300898541,35.239817307703,0,14.0636237490582,9.39264006373059,5.65588916775323,13.337156748211,8.48425034887368,11.0707060130685,8.42559087839006,8.03999590924289
"SPAC11D3.01c",89.5564307086629,119.760797880613,100.741069579524,173.85952957834,157.606358775699,104.352020107589,301.46180947186,319.746229042307,281.918538461624,574.852329762002,610.144907266831,380.828860765804,870.198947667176,224.508805261552,629.046561580777,190.756780532873,734.558332034188,178.028480847521
"SPNCRNA.608",75.3222960264914,40.3404792861012,59.2142164704072,66.9250072017042,64.4130335865902,0,59.2679771049045,39.9682786302884,58.365947415883,56.0390635931511,49.2226831217036,49.5248294269431,57.3668758443542,50.0143378057913,48.4814305649925,52.7987517546344,44.4258428133294,62.022825585588
"SPAC11D3.02c",708.148200438037,618.974229046115,777.474972098463,674.342192130216,604.386123652899,636.547322656295,415.607543155379,363.849157186074,327.069554387118,330.811246372473,431.104158769206,268.117180001037,320.76971422829,517.926253722195,322.4015132572,437.718683901324,360.76848215652,373.285524357705
"SPAC11D3.03c",20.7581130781669,15.1276797322879,17.6873633612905,9.45679449589299,19.186861068346,92.1776177617039,24.1462128945907,31.6989796033322,24.2273743990458,27.1156759321699,44.3545056701065,25.6162910829016,19.3916200037254,27.7857432254396,23.0286795183714,9.36752047259643,40.5960287776975,12.6342792859531
"SPAC11D3.05",158.947837284249,128.585277724448,160.724301848248,425.555752315185,581.087792355622,673.070529693951,582.43592315437,740.102262912582,559.432099759784,188.002019796378,171.468028017363,150.282241019689,158.364896697091,158.934451249515,166.048899685099,143.919178169891,223.6611396809,103.37137597598
"SPAC11D3.07c",262.145313729994,282.383355002708,324.524666889764,225.508176440525,163.088319080941,186.094435858534,515.119208417935,537.504436752154,560.53334405065,258.50277722002,320.758803199673,320.20363853627,258.554933383005,276.746002525379,301.796905267078,281.877206948129,278.044498986872,320.451265525538
"SPAC11D3.08c",210.546575507122,257.170555448895,232.242771091727,114.208979681169,112.380186257455,66.0896127348066,471.948706576091,479.619343563461,538.508458233336,103.039568542246,187.15437758362,127.227579045078,122.813593356927,131.148708024075,180.593328854597,140.512807088946,154.724487039527,141.274213833839
"SPAC11D3.11c",128.107212139544,114.71823796985,156.879222856663,134.577460133862,127.45557709687,109.569621112969,123.657878157146,248.078970808687,237.868766826995,162.694055593019,134.686242827519,149.428364650259,113.117783355065,157.823021520497,158.77668510035,107.300689049741,161.618152303664,116.005655261933
"SPAC11D3.14c",223.001443354022,221.872636073556,182.256744201123,149.853820473381,149.383418317837,186.094435858534,138.29194657811,125.417701908836,176.199086538515,142.809226576095,127.654430952989,132.350837261658,125.237545857393,125.591559378987,159.988720864475,154.138291412723,159.320263882285,147.017068054727
"SPNCRNA.609",82.4393633675772,110.936318036778,133.808748907154,16.7312518004261,86.340874807557,48.6976093835417,84.8775968415916,152.98203199869,166.287887920723,121.116685830359,143.340780519247,149.428364650259,100.190036685914,113.365832359794,105.447111478859,115.816616752101,114.128458261829,121.748509482821
"SPNCRNA.610",0.593088945090483,0,0,0,6.85245038155215,0,2.92681368419281,4.13464951347811,0,1.80771172881133,3.78636024013104,2.56162910829016,0.80798416682189,7.78000810312309,0,2.55477831070812,0,0
"SPAC11D3.16c",112.093810622101,93.287358349109,116.121385545863,54.558429783998,113.750676333766,80.0032154158185,351.217642103138,235.675022268252,223.552591045741,74.1161808812644,121.704436289926,99.9035352233163,117.965688355996,127.814418837022,106.659147242983,107.300689049741,76.5962807126369,99.9256634434473
"SPAC11D3.18c",20.7581130781669,22.6915195984319,29.9916161343621,22.5508176440525,30.1507816788294,0,21.9511026314461,23.429680576376,45.1510159254944,28.9233876609812,25.9636130751843,30.7395492994819,39.5912241742726,17.7828756642814,30.3008941031203,28.9541541880253,27.5746610565493,14.9314209743082
"SPNCRNA.612",36.77151459561,32.7766394199572,51.5240584872374,0.727445730453307,30.1507816788294,64.3504123996801,53.4143497365188,42.7247116392738,52.8597259615544,57.8467753219625,57.8772208134317,40.9860657326426,30.7033983392318,50.0143378057913,21.8166437542466,49.3923806736903,67.4047270271205,47.0914046112798
"SPAC5H10.01",25.5028246388908,20.1702396430506,26.9155529410942,29.0978292181323,32.8917618314503,38.2624073727828,13.9023649999159,37.211845621303,39.6447944711658,16.2694055593019,17.8499839891892,11.9542691720207,29.8954141724099,14.4485864772286,30.3008941031203,20.4382264856649,32.9364007064339,36.7542670136818
"SPAC5H10.03",3220.47297184132,2948.63690781846,2809.21471125191,4159.53468673201,3633.16919229895,3261.00062836217,2991.20358524505,3147.84649626134,2580.21537349838,2087.90704677708,2418.943284838,2148.35294548601,1697.57473449279,1683.81603946164,1512.62063362776,1732.99128743034,1623.8411511079,1462.13068463803
"SPAC5H10.04",49.8194713876006,76.8990386391304,57.6761848737732,154.218494856101,98.6752854943509,57.3936110591741,67.3167147364347,34.4554126123176,60.5684359976145,59.6544870507738,57.3363122076986,54.6480876435234,28.2794458387662,47.7914783477562,33.9370013954947,50.2439734439263,25.2767726351702,40.1999795462144
"SPAC5H10.06c",367.7151459561,414.750552660228,365.282504200564,250.968777006391,222.01939236229,156.528030161384,128.779802104484,140.578083458256,143.161757812543,191.617443254001,249.358867242916,233.108248854405,194.724184204076,345.654645724469,273.920082692207,245.258717827979,258.895428808713,393.959799552901
"SPAC5H10.08c",399.148860045895,325.245114244191,346.057109242639,226.235622170978,293.284876330432,575.675310926868,346.0957181558,305.96406399738,273.108584134698,386.850309965624,479.245024679443,391.929253568395,319.153745894647,277.857432254396,286.040440333456,370.442855052677,286.470089865262,338.828399032379
"SPAC5H10.09c",115.059255347554,94.5479983267996,113.814338150912,167.312518004261,121.973616791628,99.1344191022099,135.365132893918,99.2315883234747,110.124429086572,108.46270372868,103.313543695004,86.2415133124354,115.54173585553,132.260137753093,110.295254535358,120.074580603281,101.873053347807,105.668517664335
"SPAC5H10.10",413.382994728067,423.575032504062,412.192467897899,383.363899948893,397.442122130024,518.281699867694,371.705337892487,296.316548465931,341.385730168372,182.578884609944,273.699754500901,245.062518026425,191.492247536788,187.831624203972,136.960041346104,193.311558843581,183.831073710329,172.285626626633
"SPAC5H10.11",9.48942312144773,5.04255991076265,4.61409478990186,0,19.186861068346,17.3920033512649,10.975551315723,19.2950310628979,31.9360844351058,7.23084691524531,11.3590807203931,7.68488732487048,4.03992083410945,7.78000810312309,1.21203576412481,4.25796385118019,5.36173964988458,1.14857084417756
"SPAC5H10.12c",472.691889237115,426.096312459444,385.276914956805,184.77121553514,245.317723659567,260.880050268973,451.461010786741,366.605590195059,378.828036057807,319.964975999605,402.97691127109,382.536613504664,399.952162576836,437.903313232928,341.794085483197,436.015498360852,406.726250584102,401.999795462144
"SPAC5H10.13c",472.098800292025,485.346391410905,478.327826553159,106.934522376636,111.009696181145,229.574444236697,346.827421576848,277.021517403033,373.321814603478,361.542345762265,405.140545694022,366.312962485493,383.792479240398,412.340429465524,390.275516048189,397.69382370023,419.74761830525,390.514087020369
"SPNCRNA.617",33.2129809250671,37.8191993307199,34.6057109242639,1.45489146090661,26.0393114498982,29.5664056971503,42.4387984207958,39.9682786302884,25.3286186899115,23.5002524745472,34.6181507669124,41.8399421020726,33.9353350065194,36.6771810575803,29.0888583389955,23.8445975666091,32.9364007064339,22.9714168835511
"SPAC13G6.01c",1447.13702602078,1376.6188556382,1350.39174184461,1654.93903678127,1218.36567783997,1337.44505771227,879.50751209994,850.359583271998,873.286722656514,1185.85889410023,1188.37620679541,1217.62770280726,1394.58067193458,1354.83283967244,1250.82090857681,1400.01851426805,1425.45678406217,1315.1136165833
"SPAC13G6.03",490.48455758983,501.734711120883,522.930742855544,260.425571502284,386.478201519541,316.534460993021,320.486098419113,296.316548465931,311.652134314998,484.466743321436,537.663154098608,552.458011021245,560.741011774392,435.680453774893,512.691128224795,380.661968295509,586.727510258798,405.445507994677
"SPNCRNA.618",8.89633417635725,3.78191993307199,2.30704739495093,11.6391316872529,2.74098015262086,0,9.51214447362664,5.51286601797081,11.0124429086572,32.5388111186039,23.7999786522523,17.9314037580311,17.7756516700816,23.3400243093693,16.9685006977474,19.5866337154289,1.53192561425274,6.89142506506533
"SPNCRNA.620",0,0,1.53803159663395,0,5.48196030524172,0,19.7559923683015,6.89108252246352,13.2149314903886,0,3.78636024013104,3.41550547772021,2.42395250046567,2.22285945803517,2.42407152824962,2.55477831070812,0.765962807126369,0
"SPAC13G6.14",473.878067127296,376.931353329508,455.25735260365,285.158726337696,374.143790832747,280.011253955365,572.192075259695,442.407497942158,540.710946815067,365.157769219888,421.367803866012,327.03464949171,368.440780070782,360.103232201698,374.519051114567,365.333298431261,313.278788114685,382.474091111126
"SPAC13G6.15c",192.160818209317,170.186396988239,189.177886385976,172.404638117434,232.983312972773,102.612819772463,258.291307630016,257.726486340136,241.172499699592,162.694055593019,217.986168110401,211.761339618653,248.859123381142,184.497335016919,203.622008372968,203.530672086413,203.746106695614,205.594181107782
"SPNCRNA.621",43.8885819366958,36.5585593530292,46.9099636973355,56.7407669753579,63.0425435102797,15.6528030161384,49.7558326312778,17.9168145584051,20.9236415264486,41.5773697626605,30.2908819210483,25.6162910829016,37.9752558406288,34.4543215995451,29.0888583389955,56.2051228355786,23.7448470209174,40.1999795462144
"SPAC24B11.05",221.22217651875,214.308796207412,174.566586217954,101.842402263463,271.357035109465,292.18565630125,570.728668417598,503.049024139837,509.876106670827,307.310993897926,280.73156637543,264.701674523317,199.572089205007,165.60302962362,243.619188589087,176.27970343886,201.448218274235,143.571355522194
"SPAC24B11.08c",145.306791547168,192.877916586671,168.414459831418,160.765506430181,148.012928241526,224.356843231317,125.121284999243,208.110692178398,161.88291075726,151.847785220151,142.258963307781,183.583419427462,149.47707086205,205.614499868253,229.074759419589,186.498816681692,178.469334060444,269.914148381725
"SPAC24B11.09",219.442909683479,254.649275493514,219.169502520338,285.158726337696,294.655366406742,187.833636193661,125.121284999243,348.688775636654,199.325216646695,153.655496948963,156.322587056839,186.998924905182,246.435170880677,220.063086345482,275.132118456332,228.226862423258,258.895428808713,320.451265525538
"SPAC24B11.11c",634.605171246817,567.287989960798,603.677401678826,492.480759516889,570.123871745139,619.15531930503,918.287793415495,695.999334768815,758.757316406479,732.123250168587,769.172037352335,725.794914015545,773.240847648549,779.112240041327,723.585351182513,717.041112538745,799.665170639929,621.376826700057
"SPAC24B11.12c",1646.41491157118,1826.66732767377,1723.36440402834,1898.63335648313,1925.53855721615,2203.56682460526,3167.54410971767,3372.49578649365,3373.11126292169,1507.63158182865,1503.72592393776,1566.86313790415,1713.73441782923,1449.30436663893,1779.26850173522,1499.65486838566,1604.69208092974,1763.05624581255
"SPNCRNA.624",86.5909859832105,50.4255991076265,41.5268531091167,88.7483791153035,71.2654839681423,8.69600167563244,51.9509428944224,42.7247116392738,34.1385730168372,65.0776222372078,48.6817745159706,56.3558403823835,58.982844177998,68.9086431990903,43.6332875084932,51.0955662141623,85.7878343981533,39.0514087020369
"SPAC806.02c",976.224403618935,887.490544294226,952.041558316417,981.324290381511,1067.61176944582,1222.65783559392,940.238896046941,796.609139596783,624.405512920862,1106.31957803253,988.240022674202,979.396195736271,1122.29000771561,1006.95533448993,1075.07572277871,914.610635233506,1039.41152927048,909.668108588624
"SPNCRNA.625",11.8617789018097,6.30319988845331,10.7662211764377,23.2782633745058,24.6688213735877,0,27.0730265787835,12.4039485404343,29.7335958533744,3.61542345762265,8.11362908599509,11.9542691720207,18.5836358369035,4.44571891607034,8.48425034887368,21.289819255901,13.0213677211483,8.03999590924289
"SPAC806.11",0,0,0.769015798316976,21.0959261831459,1.37049007631043,0,1.46340684209641,2.75643300898541,3.30373287259715,3.61542345762265,2.70454302866503,0,0.80798416682189,1.11142972901758,4.84814305649925,0.851592770236039,9.19155368551643,0
"SPNCRNA.626",42.1093151014243,27.7340795091946,37.6817741175318,50.1937554012782,56.1900931287276,104.352020107589,66.5850113153865,60.641526197679,40.7460387620315,19.8848290169246,17.8499839891892,11.9542691720207,31.5113825060537,25.5628837674045,15.7564649336226,22.993004796373,38.2981403563184,32.1599836369715
"SPNCRNA.627",1.77926683527145,0,1.53803159663395,1.45489146090661,6.85245038155215,10.4352020107589,0.731703421048203,1.3782165044927,1.10124429086572,3.61542345762265,1.62272581719902,4.26938184715027,1.61596833364378,5.55714864508793,1.21203576412481,1.70318554047208,3.82981403563184,1.14857084417756
"SPNCRNA.628",1.18617789018097,1.26063997769066,2.30704739495093,5.09212011317315,2.74098015262086,0,0,1.3782165044927,0,0,0,2.56162910829016,2.42395250046567,0,0,0.851592770236039,2.29788842137911,2.29714168835511
"SPAC806.06c",604.950723992293,589.97950955923,606.753464872094,558.67832098814,504.340348082238,502.628896851555,662.191596048624,654.652839634034,659.645330228565,533.274959999341,616.094901929894,549.042505543524,580.132631778117,597.949194211461,608.441953590655,603.779274097352,528.514336917194,602.999693193216
"SPAC806.07",552.75889682433,490.388951321667,468.330621175039,988.598747686044,738.694151131321,812.20655650407,995.116652625556,796.609139596783,686.075193209342,988.818315659796,1010.41727550926,798.3744054171,833.031675993369,701.312159010096,662.983562976272,703.415628214968,740.686034491199,481.251183710396
"SPNCRNA.630",49.8194713876006,17.6489596876693,19.9944107562414,19.6410347222393,21.9278412209669,1.73920033512649,15.3657718420123,24.8078970808687,31.9360844351058,10.846270372868,8.6545376917281,8.53876369430053,13.7357308359721,15.5600162062462,6.06017882062406,23.8445975666091,15.3192561425274,31.011412792794
"SPAC1F5.11c",1993.9650333942,2288.06155950855,2308.58542654756,1572.0102235096,1750.11582744842,2243.56843231317,1340.48066736031,1418.18478312299,1554.95693870239,1860.13536894686,1612.44855369009,1865.71986720467,1885.83504536229,2063.92500678566,2105.3061222848,1870.94931620858,1910.31124097316,2401.66163517527
"SPNCRNA.632",0.593088945090483,0,1.53803159663395,0,1.37049007631043,0,0,1.3782165044927,0,3.61542345762265,5.94999466306307,5.97713458601037,0,5.55714864508793,0,0,0,0
"SPNCRNA.633",7.71015628617628,5.04255991076265,3.0760631932679,0.727445730453307,16.4458809157252,0,21.2193992103979,9.64751553144893,16.5186643629858,3.61542345762265,2.70454302866503,3.41550547772021,4.03992083410945,7.78000810312309,3.63610729237443,0,6.89366526413732,1.14857084417756
"SPAC1F5.07c",536.745495306887,423.575032504062,467.561605376722,524.488371656834,534.491129761067,382.624073727828,545.119048680911,494.779725112881,482.344999399184,486.274455050247,571.740396259788,464.508744969949,572.86077427672,511.257675348089,442.393053905556,521.174775384456,579.067882187535,451.388341761779
"SPAC1F5.04c",317.302585623408,554.681590183891,459.102431595235,121.483436985702,167.199789309872,165.224031837016,297.07158894557,508.561890157808,539.609702524202,401.312003796115,299.122458970352,350.943187835752,412.071925079164,470.134775374438,518.751307045419,424.093199577547,492.514084982255,648.942526960319
"SPAC1F5.02",4954.6650472859,4334.08024330049,4406.46052435627,6496.09037294803,5405.21286096833,6922.01733380343,5781.9204331229,5526.64818301574,4930.27069020582,4882.62937951939,5501.58142891041,4953.33681906374,4703.27583507022,4233.43583782798,4354.84450050045,4213.68102712792,4373.64762869157,3821.29519857873
"SPAC18B11.10",845.151746753938,703.437107551389,725.950913611225,467.747604681476,471.448586250788,652.200125672433,845.117451310675,581.607364895921,675.062750300685,638.122240270398,755.64932220901,684.808848282903,743.345433476139,697.977869823043,578.141059487535,672.758288486471,577.535956573282,613.336830790814
"SPNCRNA.635",1.18617789018097,0,3.84507899158488,0,2.74098015262086,0,4.39022052628922,5.51286601797081,0,1.80771172881133,1.62272581719902,0,4.03992083410945,2.22285945803517,2.42407152824962,5.10955662141623,1.53192561425274,1.14857084417756
"SPAC18B11.09c",174.368149856602,134.888477612901,117.659417142497,231.327742284152,220.648902285979,248.705647923088,229.754874209136,216.379991205354,146.46549068514,106.654991999868,142.799871913514,97.3419061150261,146.245134194762,132.260137753093,101.811004186484,166.912182966264,134.043491247115,128.639934547886
"SPAC18B11.08c",151.830769943164,171.44703696593,199.944107562414,111.299196759356,176.793219844045,161.745631166763,103.170182367797,130.930567926807,168.490376502455,103.039568542246,101.690817877805,106.734546178757,138.973276693365,163.380170165585,183.017400382847,154.138291412723,104.936904576313,198.702756042717
"SPAC18B11.07c",338.653787646666,351.718553775695,360.668409410662,335.352481738975,286.43242594888,299.142457641756,348.290828418945,328.015528069263,412.966609074644,309.118705626737,406.763271511221,414.130039173576,315.113825060537,267.854564693238,309.069119851827,273.361279245768,301.023383200663,341.125540720734
"SPAC18B11.04",94.3011422693868,97.069278282181,110.738274957645,53.8309840535447,119.232636639007,102.612819772463,192.437999735677,128.174134917821,214.742636718815,150.04007349134,187.695286189353,151.98999375855,85.6463216831204,95.5829566955123,126.05171946898,71.5337926998273,105.702867383439,99.9256634434473
"SPNCRNA.636",199.870974495493,129.845917702138,134.577764705471,96.7502821502898,132.937537402112,95.6560184319569,147.072387630689,141.956299962748,160.781666466395,139.193803118472,135.768060038985,109.296175287047,125.237545857393,134.482997211128,161.2007566286,131.996879386586,156.256412653779,152.759922275615
"SPAC18B11.02c",581.227166188673,684.527507886029,589.835117309121,533.945166152727,718.136799986665,716.550538072113,376.827261839825,563.690550337516,496.661175180439,464.581914304511,416.499626414415,479.02464325026,526.805676767873,609.063491501637,666.619670268646,513.510440452331,533.110113759953,553.611146893582
"SPAC12G12.15",113.873077457373,131.106557679829,128.425638318935,52.3760925926381,105.527735875903,118.265622788601,112.682326841423,188.8156611155,201.527705228426,139.193803118472,113.590807203931,141.743477325389,128.469482524681,111.142972901758,163.62482815685,111.558652900921,127.915788790104,151.611351431437
"SPNCRNA.637",17.199579407624,22.6915195984319,16.9183475629735,13.8214688786128,17.8163709920356,3.47840067025298,2.92681368419281,12.4039485404343,17.6199086538515,14.4616938304906,12.4408979318591,17.0775273886011,14.543715002794,13.337156748211,15.7564649336226,22.141412026137,11.4894421068955,10.337137597598
"SPAC12G12.14c",176.147416691873,187.835356675909,179.180681007855,112.026642489809,185.016160301908,154.788829826258,176.340524472617,135.065217440285,170.692865084186,142.809226576095,189.318012006552,195.537688599482,194.724184204076,177.828756642814,161.2007566286,151.583513102015,179.23529686757,167.691343249923
"SPNCRNA.638",2.96544472545242,1.26063997769066,1.53803159663395,0,0,0,0,0,0,0,2.16363442293202,2.56162910829016,1.61596833364378,1.11142972901758,0,1.70318554047208,0.765962807126369,0
"SPAC12G12.10",559.282875220326,516.862390853171,452.181289410382,424.828306584731,357.697909917022,464.366489478773,522.436242628417,439.651064933173,401.954166165987,634.506816812776,586.885837220312,520.864585352333,612.451998450993,467.911915916403,499.358734819422,562.902821126022,487.152345332371,475.508329489508
"SPAC12G12.09",539.71094003234,451.309112013257,497.553221511084,327.350578703988,350.84545953547,278.272053620238,561.94822736502,387.27883776245,486.749976562647,491.697590236681,585.804020008846,601.128964078758,521.149787600119,517.926253722195,521.175378573669,504.994512749971,517.790857617425,514.559738191545
"SPAC12G12.06c",1419.85493454662,1183.74093905153,1241.96051428192,1119.53897916764,1282.77871142656,1613.97791099738,1016.33605183595,904.110026947214,791.794645132451,1003.28000949029,1035.83997997871,1022.9438905772,1305.70241358417,1177.00408302962,1231.42833635081,1216.07447589706,1212.51912368104,1148.57084417756
"SPAC12G12.03",734.837202967109,968.171502866428,802.083477644606,828.560686986317,797.62522441267,895.688172590142,678.289071311684,899.975377433736,985.613640324817,846.009089083701,871.944672441606,875.223278665805,717.489940137839,805.786553537749,923.571252263106,777.504199225503,817.282315203836,954.462371511548
"SPAC630.05",297.137561490332,255.909915471204,268.386513612625,148.398929012475,235.724293125394,269.576051944606,653.411154996045,439.651064933173,604.583115685279,444.697085287586,576.608573711385,520.010708982903,292.490268389524,258.963126861097,242.407152824962,284.431985258837,350.810965663877,243.497018965642
"SPAC630.15",55.7503608385054,35.2979193753385,35.3747267225809,4.36467438271984,45.2261725182442,40.0016077079092,68.0484181574829,33.0771961078249,49.5559930889573,32.5388111186039,27.5863388923833,29.0317965606218,29.0874300055881,24.4514540383869,25.452751046621,28.1025614177893,14.553293335401,28.7142711044389
"SPATRNAPRO.01",215.884376012936,220.611996095866,131.501701512203,210.231816101006,212.425961828117,168.702432507269,369.510227629343,289.425465943468,167.389132211589,131.962956203227,290.467921278624,265.555550892747,366.824811737138,333.428918705276,227.862723655465,303.16702620403,230.554804945037,222.822743770446
"SPAC630.11",355.85336705429,273.558875158874,262.234387226089,352.811179269854,439.927314495648,300.881657976883,418.534356839572,332.150177582742,237.868766826995,316.349552541982,447.331416941196,378.267231657514,319.153745894647,328.983199789205,347.854264303821,386.623117687162,360.76848215652,282.548427667679
"SPAC630.12",380.76310274809,376.931353329508,360.668409410662,345.536721965321,316.583207627709,433.060883446496,389.266219997644,325.259095060278,374.423058894344,460.966490846888,420.285986654546,397.052511784975,374.904653405357,352.323224098574,355.12647888857,368.739669512205,431.237060412146,351.462678318332
"SPAC630.13c",721.789246175118,809.330865677405,779.782019493414,547.039189300887,615.350044263383,566.979309251235,528.289869996803,463.080745509548,518.686060997753,723.084691524531,789.185655764456,810.328674589121,688.402510132251,701.312159010096,733.281637295511,754.51119442913,809.622687132572,809.742445145176
"SPAC630.14c",538.524762142159,675.703028042195,614.443622855264,539.764731996354,533.120639684757,358.275269036057,669.508630259106,837.955634731564,691.581414663671,710.430709422851,592.294923277642,598.567334970468,667.394921794881,629.069226623953,659.347455683897,623.36590781278,615.8340969296,756.908186313009
"SPAC1751.01c",71.170673410858,99.5905582375623,120.735480335765,136.032351594768,111.009696181145,160.006430831637,125.121284999243,157.116681512168,166.287887920723,47.0005049490945,83.2999252828829,62.3329749683939,81.6064008490109,63.3514945540023,96.9628611299849,59.6114939165227,89.6176484337851,90.7370966900269
"SPAC1751.04",155.982392558797,199.181116475125,162.262333444882,94.5679449589299,168.570279386183,109.569621112969,68.0484181574829,53.7504436752154,77.0871003606002,148.232361762529,148.749866576577,140.889600955959,134.933355859256,185.608764745937,139.384112874353,218.007749180426,123.320011947345,165.394201561568
"SPAC1751.02c",362.970434395376,296.250394757306,276.845687394111,427.738089506544,375.514280909058,448.713686462634,428.046501313199,319.746229042307,306.145912860669,301.887858711492,302.908819210483,245.916394395855,328.849555896509,335.651778163311,255.739546230335,394.287452619286,275.746610565493,240.051306433109
"SPAC31A2.02",401.521215826257,381.973913240271,363.74447260393,501.210108282329,390.589671748472,521.760100537947,243.657239209052,202.597826160427,205.932682391889,213.309983999737,249.899775848649,250.185776243006,308.649951725962,308.977464666889,306.645048323577,339.785515324179,266.555056879976,344.571253253267
"SPNCRNA.643",4.74471156072387,5.04255991076265,0.769015798316976,21.0959261831459,0,0,4.39022052628922,5.51286601797081,1.10124429086572,18.0771172881133,9.19544629746111,7.68488732487048,9.69581000186268,7.78000810312309,3.63610729237443,4.25796385118019,10.7234792997692,6.89142506506533
"SPAC31A2.03",468.540266621482,395.840952994868,391.429041343341,491.025868055982,493.376427471755,300.881657976883,455.119527891982,406.573868825348,338.081997295775,450.12022047402,506.831363571827,414.130039173576,446.815244252505,481.249072664614,374.519051114567,407.061344172827,466.471349539959,365.245528448463
