gene_46,9153.0,2013.0,9985.0,5815.0,2683.0,4895.0,10211.0,2230.0,4647.0,7102.0,5691.0,7629.0,3936.0,4946.0,4604.0,4584.0,2260.0,4228.0
gene_47,8404.0,3804.0,2297.0,3351.0,3086.0,2802.0,1901.0,1148.0,764.0,851.0,2597.0,1977.0,2124.0,2858.0,44.0,171.0,7199.0,15360.0
gene_48,10632.0,3476.0,8094.0,5325.0,2980.0,5047.0,8170.0,2910.0,5188.0,6300.0,4266.0,6138.0,4684.0,6213.0,5489.0,5446.0,3134.0,5699.0
gene_49,163.0,175.0,133.0,1290.0,938.0,125.0,69.0,14.0,95.0,450.0,5493.0,18933.0,15229.0,9514.0,1456.0,10.0,13.0,1.0
gene_50,3566.0,1970.0,6807.0,7129.0,4654.0,7007.0,3102.0,3584.0,3306.0,4174.0,2895.0,9996.0,1529.0,1964.0,3270.0,1544.0,2337.0,2745.0
gene_51,140.0,165.0,234.0,705.0,496.0,70.0,48.0,15.0,3693.0,5119.0,2930.0,9636.0,7699.0,4760.0,729.0,6.0,7.0,4.0
gene_52,2533.0,1511.0,4358.0,4529.0,4159.0,3819.0,1880.0,1903.0,2309.0,2832.0,1841.0,5499.0,1277.0,2065.0,1912.0,1232.0,1404.0,2325.0
gene_53,132.0,136.0,1010.0,7025.0,6536.0,3662.0,1453.0,1778.0,2725.0,3597.0,2176.0,6698.0,5310.0,3289.0,653.0,207.0,371.0,2548.0
gene_54,3396.0,2018.0,6329.0,5397.0,3763.0,4306.0,2828.0,6463.0,4011.0,4582.0,4699.0,6987.0,1942.0,3333.0,2828.0,3280.0,3583.0,6350.0
gene_55,205.0,120.0,289.0,240.0,100.0,63.0,39.0,108.0,192.0,220.0,239.0,4541.0,41.0,1.0,1.0,0.0,1.0,14544.0
gene_56,8174.0,1028.0,1356.0,1670.0,557.0,2706.0,5971.0,2056.0,2812.0,1508.0,812.0,3670.0,1998.0,4027.0,1002.0,403.0,2582.0,2877.0
gene_57,186.0,138.0,182.0,141.0,84.0,62.0,219.0,947.0,1525.0,1111.0,3346.0,2483.0,22.0,66.0,212.0,157.0,933.0,11482.0
gene_58,5073.0,939.0,1650.0,1816.0,629.0,1661.0,3788.0,1810.0,2255.0,1236.0,838.0,2689.0,2555.0,3074.0,960.0,459.0,2239.0,2213.0
gene_59,11064.0,16053.0,13208.0,4429.0,3488.0,3930.0,5434.0,1173.0,1155.0,765.0,2245.0,1676.0,27.0,67.0,155.0,122.0,769.0,7896.0
gene_60,5583.0,3170.0,4185.0,3288.0,4341.0,2244.0,7594.0,2885.0,4736.0,4826.0,5243.0,3463.0,3296.0,7226.0,3347.0,6812.0,2354.0,2602.0
gene_61,164.0,113.0,194.0,329.0,277.0,154.0,41.0,41.0,22.0,40.0,3932.0,9118.0,5408.0,10941.0,17207.0,42478.0,30726.0,1912.0
gene_62,11074.0,42600.0,10970.0,4908.0,3735.0,7712.0,8281.0,9922.0,12424.0,9870.0,9884.0,8104.0,4778.0,7450.0,6140.0,3679.0,5348.0,3954.0
gene_63,141.0,140.0,150.0,203.0,160.0,113.0,32.0,36.0,548.0,1029.0,2408.0,4904.0,3030.0,5517.0,8675.0,21284.0,15387.0,956.0
gene_64,5937.0,21699.0,6306.0,2630.0,2042.0,3961.0,4422.0,5238.0,6428.0,5205.0,5702.0,4586.0,2520.0,3970.0,3882.0,2081.0,3040.0,2414.0
gene_65,268.0,405.0,592.0,908.0,12954.0,9125.0,3961.0,1722.0,1277.0,1067.0,2023.0,4309.0,3223.0,7582.0,11463.0,26060.0,17916.0,2030.0
gene_66,20271.0,16611.0,8470.0,4845.0,8821.0,5445.0,8340.0,10925.0,10813.0,6446.0,7295.0,7955.0,5386.0,8160.0,8389.0,4092.0,9523.0,5504.0
gene_67,171.0,362.0,559.0,312.0,723.0,950.0,743.0,121.0,190.0,168.0,7.0,5.0,102.0,2957.0,4819.0,10027.0,1570.0,464.0
gene_68,2855.0,2107.0,2285.0,3432.0,2397.0,2068.0,3470.0,1987.0,2110.0,1876.0,1718.0,4243.0,2067.0,3372.0,1267.0,5597.0,3568.0,2051.0
gene_69,134.0,290.0,377.0,208.0,408.0,503.0,380.0,71.0,108.0,91.0,15.0,24.0,3074.0,2918.0,3072.0,5023.0,787.0,232.0
gene_70,2045.0,2030.0,1729.0,2645.0,2015.0,1580.0,2078.0,1560.0,1406.0,1439.0,1495.0,2560.0,1428.0,2224.0,1044.0,3917.0,1977.0,1194.0
gene_71,280.0,590.0,683.0,1023.0,1915.0,3170.0,3712.0,2010.0,2939.0,780.0,847.0,631.0,3151.0,2366.0,2250.0,3521.0,559.0,168.0
gene_72,2610.0,2060.0,1734.0,2948.0,2537.0,1536.0,5382.0,1630.0,1682.0,3885.0,1571.0,2160.0,1640.0,2706.0,2210.0,3526.0,3053.0,2438.0
gene_73,173.0,214.0,275.0,474.0,358.0,426.0,68.0,31.0,1474.0,619.0,756.0,519.0,3.0,2.0,1.0,1.0,1.0,5.0
gene_74,281.0,1083.0,493.0,289.0,667.0,274.0,311.0,314.0,907.0,528.0,485.0,474.0,473.0,737.0,764.0,150.0,1716.0,324.0
gene_75,188.0,196.0,313.0,357.0,193.0,243.0,53.0,104.0,755.0,313.0,382.0,261.0,9.0,19.0,94.0,411.0,1151.0,1993.0
gene_76,1289.0,927.0,491.0,1059.0,1252.0,939.0,986.0,668.0,1095.0,1486.0,805.0,747.0,889.0,2346.0,908.0,1139.0,1808.0,641.0
gene_77,140.0,144.0,231.0,256.0,162.0,231.0,121.0,162.0,720.0,548.0,694.0,622.0,614.0,630.0,384.0,678.0,903.0,1406.0
gene_78,1102.0,925.0,505.0,1233.0,1147.0,734.0,994.0,648.0,1116.0,1343.0,733.0,825.0,788.0,1865.0,1084.0,921.0,1448.0,650.0
gene_79,138.0,137.0,182.0,144.0,97.0,203.0,1023.0,1575.0,1931.0,2146.0,252.0,110.0,3.0,8.0,16.0,56.0,34.0,220.0
gene_80,436.0,760.0,846.0,401.0,527.0,344.0,1100.0,878.0,594.0,234.0,407.0,1061.0,611.0,636.0,1653.0,726.0,668.0,244.0
gene_81,139.0,100.0,157.0,144.0,78.0,552.0,1060.0,847.0,995.0,1093.0,133.0,62.0,69.0,305.0,1023.0,3945.0,4880.0,9011.0
gene_82,7234.0,3291.0,6945.0,5130.0,1038.0,4183.0,8414.0,1849.0,4772.0,4731.0,15002.0,8638.0,3422.0,4095.0,6297.0,1899.0,1905.0,2392.0
gene_83,656.0,13054.0,12850.0,21229.0,6746.0,5918.0,2232.0,678.0,873.0,831.0,96.0,52.0,60.0,242.0,763.0,2750.0,3872.0,6920.0
gene_84,7731.0,7648.0,6044.0,4715.0,4100.0,5874.0,9454.0,3123.0,14308.0,4789.0,13351.0,14072.0,8826.0,4570.0,15671.0,5127.0,5951.0,3668.0
gene_85,144.0,65.0,82.0,410.0,354.0,288.0,304.0,38.0,23.0,7.0,11.0,3542.0,10851.0,14481.0,52.0,3.0,2.0,1.0
gene_86,6670.0,2496.0,6795.0,1240.0,11665.0,2898.0,3791.0,3321.0,6250.0,1459.0,2897.0,2777.0,2110.0,4887.0,7700.0,2945.0,3760.0,4244.0
gene_87,141.0,189.0,203.0,296.0,212.0,171.0,160.0,26.0,16.0,36.0,482.0,3405.0,6367.0,7296.0,26.0,3.0,5.0,7.0
gene_88,3521.0,1518.0,3816.0,845.0,6684.0,1692.0,2129.0,2444.0,3440.0,1208.0,2159.0,1529.0,1198.0,2776.0,4489.0,1752.0,2505.0,2332.0
gene_89,758.0,1980.0,2530.0,3495.0,1583.0,1690.0,2847.0,1765.0,499.0,540.0,928.0,2616.0,4629.0,5223.0,998.0,1190.0,1405.0,815.0
gene_90,7839.0,4959.0,5974.0,4281.0,6983.0,4159.0,2852.0,3941.0,4452.0,3962.0,3351.0,2987.0,3242.0,3895.0,8866.0,4523.0,3063.0,3205.0
gene_91,198.0,208.0,181.0,138.0,176.0,37.0,20.0,25.0,30.0,99.0,93.0,514.0,17040.0,12612.0,9220.0,718.0,1.0,11509.0
gene_92,2857.0,1183.0,1221.0,1965.0,2781.0,1460.0,2898.0,6604.0,1092.0,1119.0,4688.0,659.0,895.0,1356.0,3074.0,1416.0,1804.0,1038.0
gene_93,178.0,134.0,113.0,119.0,109.0,60.0,63.0,60.0,203.0,587.0,1591.0,2592.0,8600.0,6338.0,4615.0,360.0,141.0,11186.0
gene_94,2219.0,925.0,1301.0,2210.0,2900.0,1325.0,1777.0,3821.0,1538.0,1001.0,3772.0,715.0,1555.0,1917.0,2169.0,3259.0,1514.0,1386.0
gene_95,6336.0,759.0,449.0,452.0,84.0,54.0,65.0,92.0,173.0,430.0,1269.0,2196.0,6485.0,4577.0,3349.0,547.0,233.0,7495.0
gene_96,3218.0,1906.0,2928.0,3613.0,3816.0,1558.0,3001.0,4057.0,4040.0,2286.0,7148.0,2130.0,2824.0,2613.0,3382.0,3697.0,3104.0,2659.0
gene_97,188.0,343.0,541.0,223.0,957.0,90.0,45.0,28.0,1626.0,7346.0,6193.0,7692.0,15599.0,17.0,4.0,5.0,24.0,11728.0
gene_98,5530.0,1895.0,2924.0,1380.0,2095.0,2663.0,2110.0,1533.0,2596.0,4314.0,5378.0,7737.0,9535.0,6323.0,5204.0,4074.0,4462.0,2882.0
gene_99,205.0,287.0,313.0,133.0,487.0,49.0,28.0,18.0,1678.0,3732.0,3125.0,3866.0,7810.0,9.0,4061.0,5302.0,14460.0,9887.0
gene_100,4247.0,2587.0,3194.0,1402.0,2928.0,4829.0,2011.0,3917.0,2418.0,4469.0,3475.0,10249.0,5961.0,4707.0,7002.0,5048.0,4079.0,2241.0
gene_101,379.0,387.0,333.0,336.0,454.0,65.0,59.0,26.0,1128.0,2501.0,2105.0,2595.0,5214.0,34.0,2796.0,3610.0,11892.0,9444.0
gene_102,3359.0,2425.0,2866.0,1911.0,2929.0,3921.0,2271.0,5256.0,2941.0,3572.0,4870.0,7432.0,4282.0,3529.0,5294.0,3737.0,3563.0,2030.0
gene_103,185.0,231.0,238.0,48.0,50.0,22.0,926.0,2581.0,40.0,54.0,13.0,4.0,2.0,4.0,13.0,12.0,806.0,15820.0
gene_104,5385.0,1558.0,2734.0,1756.0,1803.0,2535.0,10581.0,2647.0,2669.0,3006.0,10322.0,3164.0,4026.0,1538.0,3307.0,14465.0,4490.0,4629.0
gene_105,189.0,156.0,180.0,131.0,270.0,222.0,628.0,1358.0,34.0,41.0,13.0,9.0,40.0,214.0,4057.0,5778.0,11671.0,10024.0
gene_106,6806.0,4718.0,4198.0,4141.0,4240.0,4043.0,8785.0,4130.0,8850.0,4074.0,7627.0,3545.0,3612.0,4542.0,4264.0,11047.0,8706.0,3702.0
gene_107,165.0,146.0,304.0,418.0,545.0,1165.0,1470.0,2184.0,1103.0,149.0,177.0,144.0,82.0,184.0,2733.0,3888.0,7848.0,6732.0
gene_108,6147.0,4056.0,3304.0,4004.0,3500.0,3644.0,6431.0,3467.0,6190.0,3302.0,5741.0,3062.0,4607.0,4448.0,3437.0,8008.0,6301.0,2906.0
gene_109,316.0,611.0,197.0,95.0,102.0,17.0,32.0,33.0,212.0,1278.0,735.0,9.0,3.0,9.0,1139.0,4061.0,11692.0,15884.0
gene_110,4210.0,3843.0,10280.0,1949.0,708.0,6452.0,4399.0,13842.0,5613.0,7413.0,5890.0,6234.0,6783.0,2660.0,9173.0,4818.0,2134.0,4787.0
gene_111,219.0,336.0,132.0,62.0,59.0,429.0,451.0,231.0,1779.0,1283.0,372.0,19.0,38.0,1152.0,4102.0,2901.0,6583.0,7979.0
gene_112,2843.0,3490.0,6243.0,1916.0,2404.0,4775.0,2958.0,7902.0,3749.0,5099.0,3999.0,4766.0,4251.0,2830.0,5412.0,3424.0,2341.0,4426.0
gene_113,155.0,227.0,93.0,44.0,40.0,288.0,309.0,159.0,1221.0,1120.0,1018.0,2308.0,3040.0,8642.0,16503.0,5345.0,5784.0,5713.0
gene_114,4527.0,2842.0,7015.0,2150.0,4025.0,4145.0,5331.0,6493.0,4682.0,4026.0,3234.0,5749.0,4822.0,5103.0,5231.0,3449.0,3796.0,7566.0
gene_115,137.0,164.0,569.0,711.0,170.0,34.0,80.0,16.0,23.0,556.0,2349.0,9068.0,9527.0,12.0,3.0,1.0,0.0,0.0
gene_116,969.0,9299.0,783.0,2724.0,1882.0,2212.0,5804.0,2596.0,2032.0,7631.0,5227.0,4536.0,2029.0,1130.0,6196.0,1557.0,5869.0,5607.0
gene_117,155.0,500.0,412.0,386.0,100.0,32.0,72.0,32.0,126.0,522.0,1273.0,4682.0,4848.0,7.0,4.0,3.0,5.0,8.0
gene_118,747.0,4817.0,523.0,1612.0,1172.0,1378.0,3029.0,1472.0,1250.0,3911.0,2729.0,2468.0,1123.0,782.0,3252.0,980.0,3080.0,2952.0
gene_119,10206.0,7568.0,6007.0,9203.0,9274.0,7598.0,7958.0,5081.0,959.0,809.0,1149.0,3335.0,3350.0,82.0,99.0,139.0,143.0,146.0
gene_120,4911.0,6676.0,5582.0,7987.0,4416.0,8917.0,4632.0,5267.0,4854.0,11763.0,7319.0,8291.0,3920.0,10653.0,12735.0,3147.0,6726.0,9405.0
gene_121,256.0,176.0,167.0,71.0,22.0,18.0,17.0,37.0,3306.0,3481.0,6632.0,3339.0,1723.0,1164.0,45.0,2.0,0.0,13.0
gene_122,778.0,994.0,1522.0,444.0,3180.0,3746.0,1242.0,2187.0,1669.0,989.0,1800.0,918.0,1486.0,1922.0,2228.0,3211.0,739.0,2350.0
gene_123,196.0,121.0,107.0,49.0,64.0,51.0,320.0,1755.0,1875.0,2366.0,3366.0,1708.0,865.0,583.0,23.0,881.0,1193.0,11189.0
gene_124,2858.0,4235.0,4135.0,4555.0,4732.0,5140.0,1840.0,9328.0,2249.0,4765.0,3416.0,5829.0,8097.0,4168.0,6720.0,10179.0,5282.0,4484.0
gene_125,1887.0,24976.0,88037.0,6199.0,1851.0,373.0,254.0,1181.0,1271.0,1598.0,2273.0,1230.0,628.0,457.0,268.0,3159.0,2727.0,7887.0
gene_126,20929.0,18478.0,6436.0,12495.0,18473.0,16686.0,7623.0,14994.0,15168.0,9078.0,25293.0,20762.0,11165.0,8915.0,16150.0,19161.0,13716.0,18837.0
gene_127,67.0,166.0,84.0,287.0,739.0,867.0,1458.0,1035.0,946.0,106.0,4.0,2.0,2.0,1919.0,3124.0,1803.0,36.0,34.0
gene_128,1319.0,621.0,1176.0,926.0,651.0,298.0,1438.0,1370.0,559.0,882.0,713.0,563.0,851.0,583.0,665.0,689.0,509.0,698.0
gene_129,92.0,159.0,277.0,421.0,695.0,883.0,1100.0,926.0,477.0,53.0,4.0,107.0,168.0,6278.0,5018.0,902.0,19.0,18.0
gene_130,2175.0,1716.0,2754.0,2234.0,970.0,662.0,1838.0,2422.0,924.0,2181.0,768.0,2009.0,2062.0,4136.0,2606.0,1604.0,2099.0,3822.0
gene_131,478.0,177.0,243.0,407.0,598.0,764.0,976.0,1106.0,1145.0,1324.0,2557.0,2088.0,1494.0,4282.0,3427.0,607.0,20.0,20.0
gene_132,2431.0,2020.0,2346.0,3215.0,2554.0,1546.0,2101.0,2958.0,1436.0,2625.0,1656.0,2210.0,2375.0,3897.0,2429.0,2802.0,2218.0,4156.0
gene_133,171.0,159.0,89.0,176.0,140.0,717.0,728.0,750.0,539.0,419.0,21.0,11.0,5.0,14.0,4164.0,6203.0,25289.0,163.0
gene_134,3936.0,11896.0,4397.0,3319.0,9323.0,3064.0,4122.0,2815.0,2732.0,15195.0,9627.0,13413.0,2970.0,4257.0,6913.0,3828.0,7026.0,7516.0
gene_135,165.0,443.0,279.0,262.0,300.0,445.0,410.0,395.0,275.0,212.0,12.0,10.0,1808.0,3896.0,8384.0,5919.0,12715.0,82.0
gene_136,4298.0,6750.0,2488.0,3249.0,7184.0,3403.0,3476.0,3119.0,1647.0,8691.0,5435.0,8269.0,3041.0,3332.0,4071.0,4266.0,4447.0,4924.0
gene_137,2304.0,1819.0,4297.0,1088.0,346.0,401.0,443.0,394.0,235.0,151.0,14.0,32.0,1507.0,2980.0,5867.0,4198.0,8679.0,167.0
gene_138,3612.0,5463.0,5592.0,3200.0,6994.0,3692.0,3309.0,4302.0,2814.0,7882.0,4236.0,6056.0,3712.0,5457.0,3437.0,3887.0,5739.0,4061.0
gene_139,134.0,120.0,135.0,85.0,214.0,73.0,231.0,161.0,550.0,2117.0,226.0,162.0,10.0,8.0,1.0,4.0,14637.0,28096.0
gene_140,11116.0,7567.0,7450.0,922.0,14663.0,4061.0,5060.0,5809.0,1862.0,2551.0,4198.0,3045.0,2247.0,3445.0,4932.0,3363.0,3934.0,3720.0
gene_141,106.0,109.0,136.0,247.0,235.0,316.0,332.0,550.0,472.0,1066.0,118.0,84.0,10.0,9.0,85.0,915.0,7825.0,14180.0
gene_142,5928.0,4195.0,4051.0,663.0,7511.0,2336.0,2924.0,3202.0,1246.0,1380.0,2402.0,1942.0,1286.0,2054.0,2684.0,1977.0,2209.0,2367.0
gene_143,161.0,118.0,133.0,176.0,180.0,234.0,233.0,382.0,322.0,717.0,85.0,67.0,18.0,45.0,115.0,716.0,5448.0,10433.0
gene_144,4238.0,3168.0,3099.0,730.0,5411.0,2442.0,2360.0,2417.0,1136.0,1175.0,2040.0,1735.0,1486.0,1518.0,2151.0,1792.0,1841.0,1674.0
gene_145,194.0,88.0,163.0,135.0,121.0,29.0,36.0,31.0,28.0,315.0,2800.0,15.0,13.0,4.0,14.0,157.0,344.0,7780.0
gene_146,4177.0,3140.0,3650.0,2705.0,4982.0,2453.0,5277.0,3677.0,2205.0,3513.0,2024.0,3637.0,3665.0,3835.0,1566.0,3818.0,2367.0,10250.0
gene_147,201.0,118.0,126.0,154.0,118.0,61.0,387.0,253.0,483.0,815.0,1767.0,19.0,23.0,52.0,942.0,11482.0,4574.0,4105.0
gene_148,3024.0,3475.0,3376.0,5299.0,4526.0,4247.0,5382.0,3119.0,6108.0,3581.0,1944.0,4053.0,5517.0,4211.0,2466.0,3951.0,5876.0,8341.0
gene_149,247.0,443.0,234.0,136.0,160.0,70.0,271.0,189.0,342.0,566.0,1233.0,70.0,81.0,142.0,931.0,8492.0,14929.0,22640.0
gene_150,5728.0,5067.0,6338.0,14850.0,8823.0,14777.0,15507.0,7263.0,7377.0,10264.0,6676.0,8296.0,13872.0,9633.0,6230.0,8536.0,9039.0,8866.0
gene_151,223.0,164.0,48.0,19.0,59.0,694.0,888.0,4785.0,26.0,2.0,3.0,8.0,51.0,358.0,3673.0,3831.0,7923.0,14221.0
gene_152,2410.0,2039.0,3287.0,8778.0,3140.0,3037.0,2360.0,1982.0,9134.0,2786.0,8856.0,3201.0,4259.0,1501.0,7440.0,2228.0,7629.0,14600.0
gene_153,202.0,108.0,58.0,151.0,203.0,893.0,884.0,2418.0,18.0,137.0,776.0,1659.0,7139.0,12186.0,5891.0,7294.0,7774.0,10806.0
gene_154,2256.0,3409.0,7136.0,6390.0,5065.0,2901.0,3272.0,3345.0,6199.0,2416.0,8426.0,4424.0,3012.0,3802.0,9302.0,2847.0,7409.0,9169.0
gene_155,184.0,236.0,7562.0,4521.0,1436.0,1478.0,1208.0,1700.0,111.0,193.0,607.0,1128.0,5133.0,8724.0,4731.0,9566.0,13820.0,12735.0
gene_156,3257.0,4783.0,7829.0,7672.0,7191.0,5043.0,6090.0,5141.0,9527.0,3317.0,15084.0,8040.0,3834.0,7004.0,8889.0,2567.0,5981.0,8633.0
gene_157,228.0,668.0,595.0,8.0,15.0,10.0,73.0,853.0,3603.0,16039.0,23353.0,21409.0,1.0,0.0,1.0,1.0,122.0,9970.0
gene_158,6055.0,3223.0,7556.0,10346.0,4134.0,3421.0,18731.0,5224.0,12739.0,8337.0,11718.0,3974.0,11781.0,1830.0,9820.0,6311.0,4647.0,14331.0
